price,area_m2,room_count,district,neighborhood,total_rooms,walkability_score,price_per_room,student_score
52500.0,115.0,3+1,kadikoy,acibadem,4.0,75.68,13125.0,60.52
50000.0,85.0,2+1,bahcelievler,bahcelievler,3.0,34.34,16666.666666666668,31.76
50000.0,125.0,3+1,kadikoy,acibadem,4.0,75.68,12500.0,62.11
55000.0,80.0,2+1,uskudar,cengelkoy,3.0,53.97,18333.333333333332,38.99
50000.0,100.0,3+1,uskudar,kucuksu,4.0,53.97,12500.0,51.25
54000.0,115.0,2.5+1,uskudar,kirazlitepe,3.5,53.97,15428.57142857143,43.84
53000.0,110.0,3+1,uskudar,kisikli,4.0,53.97,13250.0,49.49
46000.0,95.0,2+1,uskudar,mehmet akif ersoy,3.0,53.97,15333.333333333334,43.91
46000.0,100.0,3+1,uskudar,bulgurlu,4.0,53.97,11500.0,54.45
52000.0,125.0,3+1,uskudar,ferah,4.0,53.97,13000.0,49.95
50000.0,80.0,2+1,uskudar,kirazlitepe,3.0,53.97,16666.666666666668,41.57
50000.0,140.0,3+1,uskudar,murat reis,4.0,53.97,12500.0,51.25
55000.0,105.0,2+1,uskudar,mehmet akif ersoy,3.0,53.97,18333.333333333332,38.99
55000.0,90.0,2+1,uskudar,burhaniye,3.0,53.97,18333.333333333332,38.99
55000.0,65.0,1+1,uskudar,selimiye,2.0,53.97,27500.0,30.87
48000.0,65.0,1+1,uskudar,bulgurlu,2.0,53.97,24000.0,32.93
51000.0,91.0,2+1,uskudar,mehmet akif ersoy,3.0,53.97,17000.0,41.01
50000.0,145.0,3+1,uskudar,guzeltepe,4.0,53.97,12500.0,51.25
50000.0,92.0,2+1,uskudar,mehmet akif ersoy,3.0,53.97,16666.666666666668,41.57
48000.0,115.0,3+1,uskudar,bulgurlu,4.0,53.97,12000.0,52.54
53500.0,62.0,2+1,uskudar,cengelkoy,3.0,53.97,17833.333333333332,39.61
51000.0,105.0,2+1,uskudar,mehmet akif ersoy,3.0,53.97,17000.0,41.01
55000.0,97.0,2+1,bahcelievler,bahcelievler,3.0,34.34,18333.333333333332,29.17
50000.0,91.0,2+1,uskudar,mehmet akif ersoy,3.0,53.97,16666.666666666668,41.57
55000.0,92.0,2+1,uskudar,mehmet akif ersoy,3.0,53.97,18333.333333333332,38.99
51000.0,90.0,2+1,uskudar,mehmet akif ersoy,3.0,53.97,17000.0,41.01
52000.0,100.0,2+1,uskudar,kirazlitepe,3.0,53.97,17333.333333333332,40.66
48000.0,90.0,2+1,kadikoy,acibadem,3.0,75.68,16000.0,53.79
46000.0,87.0,2+1,uskudar,mehmet akif ersoy,3.0,53.97,15333.333333333334,43.91
54900.0,90.0,2+1,uskudar,mehmet akif ersoy,3.0,53.97,18300.0,39.21
50000.0,125.0,3+1,uskudar,murat reis,4.0,53.97,12500.0,51.25
46500.0,120.0,3+1,uskudar,bulgurlu,4.0,53.97,11625.0,54.24
47500.0,160.0,3+1,uskudar,mehmet akif ersoy,4.0,53.97,11875.0,52.9
50000.0,150.0,3+1,uskudar,unalan,4.0,53.97,12500.0,51.25
55000.0,78.0,2+1,bahcelievler,bahcelievler,3.0,34.34,18333.333333333332,29.17
48000.0,120.0,3+1,uskudar,ferah,4.0,53.97,12000.0,52.54
55000.0,95.0,2+1,bahcelievler,bahcelievler,3.0,34.34,18333.333333333332,29.17
50000.0,95.0,2+1,uskudar,mehmet akif ersoy,3.0,53.97,16666.666666666668,41.57
50000.0,101.0,2+1,uskudar,kucuksu,3.0,53.97,16666.666666666668,41.57
48000.0,95.0,3+1,uskudar,kucuksu,4.0,53.97,12000.0,52.54
50000.0,165.0,4+2,uskudar,cumhuriyet,6.0,53.97,8333.333333333334,66.39
52000.0,150.0,4+1,bahcelievler,bahcelievler,5.0,34.34,10400.0,47.59
46500.0,109.0,2+1,uskudar,icadiye,3.0,53.97,15500.0,43.7
47500.0,120.0,3+1,uskudar,bulgurlu,4.0,53.97,11875.0,52.9
55000.0,155.0,3+1,uskudar,kupluce,4.0,53.97,13750.0,47.87
50000.0,110.0,3+1,uskudar,ferah,4.0,53.97,12500.0,51.25
46000.0,100.0,2+1,uskudar,mehmet akif ersoy,3.0,53.97,15333.333333333334,43.91
54000.0,175.0,3+1,uskudar,kupluce,4.0,53.97,13500.0,48.42
47000.0,90.0,2+1,uskudar,mehmet akif ersoy,3.0,53.97,15666.666666666666,43.47
55000.0,55.0,1+1,uskudar,barbaros,2.0,53.97,27500.0,30.87
47500.0,130.0,3+1,uskudar,cengelkoy,4.0,53.97,11875.0,52.9
55000.0,135.0,3+1,uskudar,cumhuriyet,4.0,53.97,13750.0,47.87
55000.0,115.0,2+1,bahcelievler,bahcelievler,3.0,34.34,18333.333333333332,29.17
47000.0,100.0,3+1,uskudar,kucuksu,4.0,53.97,11750.0,53.1
52000.0,89.0,2+1,uskudar,mehmet akif ersoy,3.0,53.97,17333.333333333332,40.66
54000.0,75.0,2+1,uskudar,icadiye,3.0,53.97,18000.0,39.46
52500.0,95.0,2+1,bahcelievler,bahcelievler,3.0,34.34,17500.0,30.39
47000.0,90.0,2+1,uskudar,selami ali,3.0,53.97,15666.666666666666,43.47
50000.0,140.0,3+1,uskudar,burhaniye,4.0,53.97,12500.0,51.25
55000.0,126.0,3+1,kadikoy,acibadem,4.0,75.68,13750.0,58.72
48000.0,95.0,2+1,uskudar,mehmet akif ersoy,3.0,53.97,16000.0,42.94
46000.0,145.0,3+1,uskudar,yavuzturk,4.0,53.97,11500.0,54.45
52000.0,95.0,2+1,uskudar,mehmet akif ersoy,3.0,53.97,17333.333333333332,40.66
55000.0,77.0,2+1,uskudar,cengelkoy,3.0,53.97,18333.333333333332,38.99
55000.0,130.0,3+1,uskudar,ferah,4.0,53.97,13750.0,47.87
53000.0,105.0,2+1,uskudar,kirazlitepe,3.0,53.97,17666.666666666668,39.76
49000.0,95.0,2+1,uskudar,mehmet akif ersoy,3.0,53.97,16333.333333333334,42.1
55000.0,120.0,2+1,uskudar,unalan,3.0,53.97,18333.333333333332,38.99
50000.0,120.0,3+1,kadikoy,acibadem,4.0,75.68,12500.0,62.11
55000.0,130.0,2+1,uskudar,mehmet akif ersoy,3.0,53.97,18333.333333333332,38.99
50000.0,140.0,3+1,uskudar,guzeltepe,4.0,53.97,12500.0,51.25
50000.0,104.0,3+1,uskudar,kucuksu,4.0,53.97,12500.0,51.25
52000.0,78.0,2+1,uskudar,selami ali,3.0,53.97,17333.333333333332,40.66
48500.0,100.0,3+1,uskudar,bulgurlu,4.0,53.97,12125.0,52.21
53000.0,65.0,1+1,uskudar,kupluce,2.0,53.97,26500.0,31.47
53000.0,98.0,2+1,uskudar,mehmet akif ersoy,3.0,53.97,17666.666666666668,39.76
52000.0,98.0,2+1,uskudar,mehmet akif ersoy,3.0,53.97,17333.333333333332,40.66
50000.0,100.0,2+1,bahcelievler,bahcelievler,3.0,34.34,16666.666666666668,31.76
46000.0,70.0,2+1,uskudar,selami ali,3.0,53.97,15333.333333333334,43.91
51000.0,130.0,3+1,uskudar,kirazlitepe,4.0,53.97,12750.0,50.38
50000.0,105.0,3+1,uskudar,kucuksu,4.0,53.97,12500.0,51.25
47000.0,110.0,3+1,uskudar,ferah,4.0,53.97,11750.0,53.1
45500.0,85.0,2+1,uskudar,cengelkoy,3.0,53.97,15166.666666666666,44.04
48000.0,130.0,3+1,uskudar,mehmet akif ersoy,4.0,53.97,12000.0,52.54
47000.0,95.0,2+1,uskudar,mehmet akif ersoy,3.0,53.97,15666.666666666666,43.47
51000.0,122.0,2+1,uskudar,bulgurlu,3.0,53.97,17000.0,41.01
48000.0,180.0,3+2,bahcelievler,bahcelievler,5.0,34.34,9600.0,50.99
47000.0,100.0,2+1,uskudar,selimiye,3.0,53.97,15666.666666666666,43.47
50000.0,103.0,2+1,uskudar,ferah,3.0,53.97,16666.666666666668,41.57
53000.0,160.0,3+1,uskudar,unalan,4.0,53.97,13250.0,49.49
46000.0,125.0,3+1,uskudar,cumhuriyet,4.0,53.97,11500.0,54.45
47500.0,85.0,2+1,uskudar,mehmet akif ersoy,3.0,53.97,15833.333333333334,43.27
52000.0,115.0,3+1,bahcelievler,bahcelievler,4.0,34.34,13000.0,40.14
52500.0,110.0,3+1,uskudar,kisikli,4.0,53.97,13125.0,49.66
55000.0,102.0,2+1,uskudar,guzeltepe,3.0,53.97,18333.333333333332,38.99
52500.0,150.0,2+1,uskudar,valide-i atik,3.0,53.97,17500.0,40.2
48000.0,75.0,2+1,uskudar,mehmet akif ersoy,3.0,53.97,16000.0,42.94
55000.0,130.0,3+1,kadikoy,acibadem,4.0,75.68,13750.0,58.72
53000.0,120.0,3+1,uskudar,cumhuriyet,4.0,53.97,13250.0,49.49
51000.0,92.0,2+1,uskudar,mehmet akif ersoy,3.0,53.97,17000.0,41.01
54500.0,95.0,2+1,uskudar,mehmet akif ersoy,3.0,53.97,18166.666666666668,39.3
51000.0,130.0,3+1,uskudar,unalan,4.0,53.97,12750.0,50.38
55000.0,134.0,2+1,uskudar,mehmet akif ersoy,3.0,53.97,18333.333333333332,38.99
55000.0,110.0,3+1,uskudar,selami ali,4.0,53.97,13750.0,47.87
46000.0,95.0,2+1,uskudar,unalan,3.0,53.97,15333.333333333334,43.91
51000.0,160.0,4+1,uskudar,unalan,5.0,53.97,10200.0,57.87
52000.0,120.0,3+1,uskudar,cumhuriyet,4.0,53.97,13000.0,49.95
55000.0,170.0,4+1,uskudar,selami ali,5.0,53.97,11000.0,55.75
52000.0,90.0,2+1,uskudar,mehmet akif ersoy,3.0,53.97,17333.333333333332,40.66
49000.0,75.0,2+1,uskudar,murat reis,3.0,53.97,16333.333333333334,42.1
48000.0,90.0,2+1,uskudar,mehmet akif ersoy,3.0,53.97,16000.0,42.94
50000.0,110.0,3+1,uskudar,icadiye,4.0,53.97,12500.0,51.25
52000.0,119.0,3+1,uskudar,ferah,4.0,53.97,13000.0,49.95
55000.0,150.0,2+1,uskudar,selami ali,3.0,53.97,18333.333333333332,38.99
48000.0,120.0,3+1,uskudar,bulgurlu,4.0,53.97,12000.0,52.54
47500.0,105.0,2+1,uskudar,kisikli,3.0,53.97,15833.333333333334,43.27
52000.0,80.0,2+1,uskudar,kirazlitepe,3.0,53.97,17333.333333333332,40.66
50000.0,95.0,2+1,bahcelievler,bahcelievler,3.0,34.34,16666.666666666668,31.76
50000.0,74.0,2+1,uskudar,mehmet akif ersoy,3.0,53.97,16666.666666666668,41.57
50000.0,110.0,3+1,uskudar,valide-i atik,4.0,53.97,12500.0,51.25
55000.0,100.0,2+1,bahcelievler,bahcelievler,3.0,34.34,18333.333333333332,29.17
49000.0,60.0,2+1,kadikoy,acibadem,3.0,75.68,16333.333333333334,52.95
49000.0,120.0,3+1,bahcelievler,bahcelievler,4.0,34.34,12250.0,42.28
53000.0,130.0,3+1,uskudar,unalan,4.0,53.97,13250.0,49.49
49000.0,130.0,3+1,uskudar,ferah,4.0,53.97,12250.0,52.1
54000.0,105.0,2+1,uskudar,mehmet akif ersoy,3.0,53.97,18000.0,39.46
52000.0,120.0,3+1,uskudar,bulgurlu,4.0,53.97,13000.0,49.95
52000.0,100.0,2+1,uskudar,mehmet akif ersoy,3.0,53.97,17333.333333333332,40.66
49000.0,100.0,2+1,uskudar,mehmet akif ersoy,3.0,53.97,16333.333333333334,42.1
55000.0,110.0,2+1,bahcelievler,bahcelievler,3.0,34.34,18333.333333333332,29.17
65000.0,130.0,3+1,uskudar,unalan,4.0,53.97,16250.0,42.39
60000.0,70.0,1+1,kadikoy,acibadem,2.0,75.68,30000.0,40.6
61000.0,145.0,3+1,uskudar,kucuksu,4.0,53.97,15250.0,44.0
58500.0,159.0,3+1,uskudar,kucuksu,4.0,53.97,14625.0,46.09
56500.0,135.0,3+1,uskudar,cumhuriyet,4.0,53.97,14125.0,46.86
65000.0,105.0,2+1,uskudar,beylerbeyi,3.0,53.97,21666.666666666668,34.74
70000.0,143.0,1+1,bahcelievler,bahcelievler,2.0,34.34,35000.0,18.46
65000.0,135.0,3+1,uskudar,barbaros,4.0,53.97,16250.0,42.39
60000.0,115.0,3+1,bahcelievler,bahcelievler,4.0,34.34,15000.0,35.11
65000.0,150.0,4+1,uskudar,icadiye,5.0,53.97,13000.0,49.95
67500.0,80.0,2+1,uskudar,selami ali,3.0,53.97,22500.0,34.04
62000.0,115.0,3+1,uskudar,mehmet akif ersoy,4.0,53.97,15500.0,43.7
75000.0,95.0,2+1,uskudar,altunizade,3.0,53.97,25000.0,32.25
56000.0,130.0,3+1,uskudar,ferah,4.0,53.97,14000.0,47.23
70000.0,105.0,2+1,uskudar,guzeltepe,3.0,53.97,23333.333333333332,33.4
65000.0,70.0,2+1,uskudar,guzeltepe,3.0,53.97,21666.666666666668,34.74
64000.0,150.0,3+1,uskudar,barbaros,4.0,53.97,16000.0,42.94
73000.0,80.0,2+1,kadikoy,acibadem,3.0,75.68,24333.333333333332,43.62
60000.0,125.0,3+1,bahcelievler,bahcelievler,4.0,34.34,15000.0,35.11
60000.0,89.0,2+1,uskudar,kirazlitepe,3.0,53.97,20000.0,36.55
70000.0,185.0,4+1,uskudar,guzeltepe,5.0,53.97,14000.0,47.23
75000.0,160.0,3+1,uskudar,unalan,4.0,53.97,18750.0,38.31
70000.0,85.0,2+1,uskudar,cengelkoy,3.0,53.97,23333.333333333332,33.4
60000.0,105.0,3+1,uskudar,guzeltepe,4.0,53.97,15000.0,44.93
75000.0,135.0,3+1,bahcelievler,bahcelievler,4.0,34.34,18750.0,28.49
70000.0,110.0,2+1,bahcelievler,bahcelievler,3.0,34.34,23333.333333333332,23.59
61000.0,70.0,2+1,uskudar,bulgurlu,3.0,53.97,20333.333333333332,35.9
59000.0,60.0,1+1,kadikoy,acibadem,2.0,75.68,29500.0,40.93
60000.0,110.0,3+1,uskudar,cumhuriyet,4.0,53.97,15000.0,44.93
72000.0,90.0,2+1,uskudar,cengelkoy,3.0,53.97,24000.0,32.93
56000.0,70.0,2+1,uskudar,cengelkoy,3.0,53.97,18666.666666666668,38.55
66000.0,165.0,4+1,bahcelievler,bahcelievler,5.0,34.34,13200.0,39.76
64000.0,95.0,2+1,uskudar,ferah,3.0,53.97,21333.333333333332,35.0
65000.0,90.0,2+1,uskudar,cengelkoy,3.0,53.97,21666.666666666668,34.74
57500.0,100.0,2+1,bahcelievler,bahcelievler,3.0,34.34,19166.666666666668,27.83
57000.0,110.0,3+1,uskudar,guzeltepe,4.0,53.97,14250.0,46.64
58500.0,150.0,3+1,uskudar,kuleli,4.0,53.97,14625.0,46.09
57000.0,77.0,2+1,uskudar,cengelkoy,3.0,53.97,19000.0,37.86
62000.0,130.0,4+1,uskudar,bulgurlu,5.0,53.97,12400.0,51.77
68000.0,120.0,2+1,uskudar,unalan,3.0,53.97,22666.666666666668,33.75
57000.0,92.0,2+1,bahcelievler,bahcelievler,3.0,34.34,19000.0,28.05
75000.0,116.0,2+1,uskudar,guzeltepe,3.0,53.97,25000.0,32.25
74000.0,79.0,2+1,kadikoy,acibadem,3.0,75.68,24666.666666666668,43.49
60000.0,140.0,3+1,uskudar,ferah,4.0,53.97,15000.0,44.93
72500.0,110.0,3+1,bahcelievler,bahcelievler,4.0,34.34,18125.0,29.49
75000.0,110.0,3+1,uskudar,icadiye,4.0,53.97,18750.0,38.31
72000.0,120.0,3+1,uskudar,kucuksu,4.0,53.97,18000.0,39.46
68000.0,89.0,1+1,kadikoy,acibadem,2.0,75.68,34000.0,39.3
57000.0,90.0,2+1,uskudar,burhaniye,3.0,53.97,19000.0,37.86
75000.0,145.0,3+1,bahcelievler,bahcelievler,4.0,34.34,18750.0,28.49
65000.0,135.0,3+1,uskudar,mehmet akif ersoy,4.0,53.97,16250.0,42.39
63000.0,134.0,3+1,uskudar,mehmet akif ersoy,4.0,53.97,15750.0,43.36
60000.0,115.0,2+1,uskudar,barbaros,3.0,53.97,20000.0,36.55
56500.0,150.0,3+1,uskudar,burhaniye,4.0,53.97,14125.0,46.86
65000.0,150.0,3+1,kadikoy,acibadem,4.0,75.68,16250.0,53.24
73000.0,128.0,3+1,uskudar,kucuksu,4.0,53.97,18250.0,39.25
70000.0,110.0,3+1,uskudar,guzeltepe,4.0,53.97,17500.0,40.2
62000.0,98.0,2+1,uskudar,beylerbeyi,3.0,53.97,20666.666666666668,35.7
75000.0,150.0,3+1,uskudar,cengelkoy,4.0,53.97,18750.0,38.31
62500.0,115.0,2+1,bahcelievler,bahcelievler,3.0,34.34,20833.333333333332,25.76
57000.0,95.0,3+1,uskudar,cengelkoy,4.0,53.97,14250.0,46.64
64000.0,116.0,3+1,kadikoy,acibadem,4.0,75.68,16000.0,53.79
58000.0,100.0,2+1,uskudar,mehmet akif ersoy,3.0,53.97,19333.333333333332,37.52
58000.0,110.0,2+1,uskudar,kisikli,3.0,53.97,19333.333333333332,37.52
58000.0,134.0,3+1,uskudar,mehmet akif ersoy,4.0,53.97,14500.0,46.23
65000.0,130.0,2+1,kadikoy,acibadem,3.0,75.68,21666.666666666668,45.6
60000.0,150.0,3+1,uskudar,selami ali,4.0,53.97,15000.0,44.93
75000.0,128.0,3+1,uskudar,mehmet akif ersoy,4.0,53.97,18750.0,38.31
72500.0,116.0,2+1,uskudar,kucuksu,3.0,53.97,24166.666666666668,32.81
70000.0,125.0,3+1,bahcelievler,bahcelievler,4.0,34.34,17500.0,30.39
75000.0,140.0,2+1,bahcelievler,bahcelievler,3.0,34.34,25000.0,22.44
75000.0,115.0,3+1,uskudar,guzeltepe,4.0,53.97,18750.0,38.31
70000.0,130.0,3+1,uskudar,burhaniye,4.0,53.97,17500.0,40.2
58000.0,100.0,2+1,uskudar,unalan,3.0,53.97,19333.333333333332,37.52
60000.0,110.0,1.5+1,uskudar,beylerbeyi,2.5,53.97,24000.0,32.93
62000.0,71.0,2+1,uskudar,cengelkoy,3.0,53.97,20666.666666666668,35.7
65000.0,140.0,2+1,uskudar,kirazlitepe,3.0,53.97,21666.666666666668,34.74
57000.0,68.0,2+1,uskudar,cengelkoy,3.0,53.97,19000.0,37.86
65000.0,150.0,3+1,uskudar,selimiye,4.0,53.97,16250.0,42.39
56000.0,115.0,2+1,uskudar,mehmet akif ersoy,3.0,53.97,18666.666666666668,38.55
63000.0,85.0,2+1,bahcelievler,bahcelievler,3.0,34.34,21000.0,25.64
56000.0,100.0,2+1,bahcelievler,bahcelievler,3.0,34.34,18666.666666666668,28.74
65000.0,140.0,3+1,bahcelievler,bahcelievler,4.0,34.34,16250.0,32.57
68000.0,90.0,2+1,uskudar,barbaros,3.0,53.97,22666.666666666668,33.75
56000.0,150.0,4+1,uskudar,ferah,5.0,53.97,11200.0,55.33
75000.0,129.0,3+1,uskudar,kucuksu,4.0,53.97,18750.0,38.31
70000.0,100.0,2+1,bahcelievler,bahcelievler,3.0,34.34,23333.333333333332,23.59
65000.0,110.0,3+1,uskudar,cengelkoy,4.0,53.97,16250.0,42.39
65000.0,130.0,3+1,uskudar,altunizade,4.0,53.97,16250.0,42.39
70000.0,130.0,3+1,uskudar,cengelkoy,4.0,53.97,17500.0,40.2
56000.0,95.0,2+1,bahcelievler,bahcelievler,3.0,34.34,18666.666666666668,28.74
72000.0,128.0,3+1,uskudar,mehmet akif ersoy,4.0,53.97,18000.0,39.46
70000.0,120.0,3+1,uskudar,selimiye,4.0,53.97,17500.0,40.2
66000.0,110.0,3+1,uskudar,cengelkoy,4.0,53.97,16500.0,41.94
75000.0,104.0,3+1,uskudar,cengelkoy,4.0,53.97,18750.0,38.31
60000.0,125.0,3+1,uskudar,cumhuriyet,4.0,53.97,15000.0,44.93
60000.0,170.0,3+1,uskudar,kisikli,4.0,53.97,15000.0,44.93
65000.0,130.0,3+1,uskudar,mehmet akif ersoy,4.0,53.97,16250.0,42.39
60000.0,145.0,3+1,uskudar,cengelkoy,4.0,53.97,15000.0,44.93
72000.0,90.0,2+1,uskudar,kucuksu,3.0,53.97,24000.0,32.93
56000.0,90.0,2+1,uskudar,mehmet akif ersoy,3.0,53.97,18666.666666666668,38.55
62500.0,113.0,3+1,uskudar,unalan,4.0,53.97,15625.0,43.55
67000.0,130.0,3+1,uskudar,altunizade,4.0,53.97,16750.0,41.25
65000.0,128.0,3+1,bahcelievler,bahcelievler,4.0,34.34,16250.0,32.57
63000.0,140.0,4+1,uskudar,bulgurlu,5.0,53.97,12600.0,50.74
70000.0,180.0,3+2,uskudar,cengelkoy,5.0,53.97,14000.0,47.23
67000.0,140.0,4+2,uskudar,cumhuriyet,6.0,53.97,11166.666666666666,55.38
59000.0,116.0,2+1,uskudar,cengelkoy,3.0,53.97,19666.666666666668,37.29
69000.0,130.0,3+1,uskudar,altunizade,4.0,53.97,17250.0,40.75
67500.0,110.0,2+1,uskudar,kuzguncuk,3.0,53.97,22500.0,34.04
65000.0,110.0,2+1,uskudar,burhaniye,3.0,53.97,21666.666666666668,34.74
63000.0,130.0,3+1,uskudar,murat reis,4.0,53.97,15750.0,43.36
58000.0,115.0,2+1,uskudar,mehmet akif ersoy,3.0,53.97,19333.333333333332,37.52
60000.0,95.0,2+1,uskudar,icadiye,3.0,53.97,20000.0,36.55
56000.0,100.0,3+1,uskudar,kucuksu,4.0,53.97,14000.0,47.23
62000.0,130.0,3+1,uskudar,guzeltepe,4.0,53.97,15500.0,43.7
63000.0,110.0,3+1,uskudar,altunizade,4.0,53.97,15750.0,43.36
75000.0,140.0,2+1,uskudar,mehmet akif ersoy,3.0,53.97,25000.0,32.25
72000.0,140.0,3+1,uskudar,selami ali,4.0,53.97,18000.0,39.46
67000.0,85.0,2+1,kadikoy,acibadem,3.0,75.68,22333.333333333332,45.18
70000.0,100.0,2+1,uskudar,kucuksu,3.0,53.97,23333.333333333332,33.4
57000.0,100.0,2+1,uskudar,mehmet akif ersoy,3.0,53.97,19000.0,37.86
65000.0,130.0,3+1,bahcelievler,bahcelievler,4.0,34.34,16250.0,32.57
60000.0,90.0,2+1,uskudar,cengelkoy,3.0,53.97,20000.0,36.55
73000.0,180.0,3+1,uskudar,guzeltepe,4.0,53.97,18250.0,39.25
60000.0,155.0,3+1,uskudar,bulgurlu,4.0,53.97,15000.0,44.93
65000.0,160.0,3+1,uskudar,burhaniye,4.0,53.97,16250.0,42.39
59000.0,120.0,3+1,uskudar,burhaniye,4.0,53.97,14750.0,45.9
65000.0,170.0,4+1,kadikoy,acibadem,5.0,75.68,13000.0,60.81
70000.0,95.0,2+1,bahcelievler,bahcelievler,3.0,34.34,23333.333333333332,23.59
62000.0,144.0,2+1,uskudar,mehmet akif ersoy,3.0,53.97,20666.666666666668,35.7
65000.0,140.0,3+1,uskudar,ferah,4.0,53.97,16250.0,42.39
60000.0,130.0,3+1,uskudar,bulgurlu,4.0,53.97,15000.0,44.93
60000.0,130.0,3+1,kadikoy,acibadem,4.0,75.68,15000.0,55.78
59999.0,170.0,3+1,uskudar,kisikli,4.0,53.97,14999.75,45.79
56000.0,100.0,2+1,uskudar,kupluce,3.0,53.97,18666.666666666668,38.55
66000.0,132.0,3+1,uskudar,kirazlitepe,4.0,53.97,16500.0,41.94
65000.0,128.0,3+1,uskudar,kirazlitepe,4.0,53.97,16250.0,42.39
60000.0,92.0,2+1,bahcelievler,bahcelievler,3.0,34.34,20000.0,26.74
60000.0,160.0,3+1,uskudar,cumhuriyet,4.0,53.97,15000.0,44.93
65000.0,95.0,2+1,bahcelievler,bahcelievler,3.0,34.34,21666.666666666668,24.93
62500.0,140.0,4+1,uskudar,kisikli,5.0,53.97,12500.0,51.25
65000.0,130.0,3+1,uskudar,barbaros,4.0,53.97,16250.0,42.39
65000.0,112.0,2+1,uskudar,kucuksu,3.0,53.97,21666.666666666668,34.74
70000.0,78.0,2+1,kadikoy,acibadem,3.0,75.68,23333.333333333332,44.26
56000.0,140.0,4+1,uskudar,altunizade,5.0,53.97,11200.0,55.33
59000.0,95.0,2+1,uskudar,mehmet akif ersoy,3.0,53.97,19666.666666666668,37.29
60000.0,50.0,1+1,kadikoy,acibadem,2.0,75.68,30000.0,40.6
63000.0,110.0,2+1,uskudar,kucuksu,3.0,53.97,21000.0,35.46
68000.0,200.0,3+1,uskudar,burhaniye,4.0,53.97,17000.0,41.01
73000.0,150.0,3+1,uskudar,selami ali,4.0,53.97,18250.0,39.25
56500.0,75.0,1+1,kadikoy,acibadem,2.0,75.68,28250.0,41.45
62000.0,110.0,3+1,uskudar,kucuksu,4.0,53.97,15500.0,43.7
59000.0,90.0,2+1,uskudar,kucuksu,3.0,53.97,19666.666666666668,37.29
60000.0,110.0,3+1,uskudar,kucuksu,4.0,53.97,15000.0,44.93
59000.0,130.0,3+1,bahcelievler,bahcelievler,4.0,34.34,14750.0,36.08
60000.0,67.0,2+1,uskudar,burhaniye,3.0,53.97,20000.0,36.55
65000.0,125.0,3+1,bahcelievler,bahcelievler,4.0,34.34,16250.0,32.57
61000.0,185.0,3+1,uskudar,burhaniye,4.0,53.97,15250.0,44.0
61500.0,103.0,3+1,uskudar,yavuzturk,4.0,53.97,15375.0,43.85
74000.0,85.0,2+1,uskudar,barbaros,3.0,53.97,24666.666666666668,32.64
60000.0,90.0,2+1,uskudar,burhaniye,3.0,53.97,20000.0,36.55
75000.0,97.0,3+1,uskudar,burhaniye,4.0,53.97,18750.0,38.31
64000.0,80.0,2+1,uskudar,barbaros,3.0,53.97,21333.333333333332,35.0
71000.0,135.0,3+1,uskudar,kucuksu,4.0,53.97,17750.0,39.67
57500.0,80.0,1+1,uskudar,barbaros,2.0,53.97,28750.0,30.27
58000.0,130.0,3+1,uskudar,cengelkoy,4.0,53.97,14500.0,46.23
70000.0,59.0,1+1,uskudar,unalan,2.0,53.97,35000.0,28.27
65000.0,117.0,3+1,bahcelievler,bahcelievler,4.0,34.34,16250.0,32.57
75000.0,135.0,3+1,uskudar,kucuksu,4.0,53.97,18750.0,38.31
72500.0,165.0,4+1,uskudar,burhaniye,5.0,53.97,14500.0,46.23
60000.0,105.0,2+1,uskudar,selimiye,3.0,53.97,20000.0,36.55
56000.0,120.0,3+1,kadikoy,acibadem,4.0,75.68,14000.0,58.08
57500.0,150.0,3+1,uskudar,bulgurlu,4.0,53.97,14375.0,46.4
58000.0,140.0,3+1,uskudar,mehmet akif ersoy,4.0,53.97,14500.0,46.23
60000.0,120.0,2+1,uskudar,mehmet akif ersoy,3.0,53.97,20000.0,36.55
65000.0,145.0,3+1,bahcelievler,bahcelievler,4.0,34.34,16250.0,32.57
58000.0,120.0,3+1,uskudar,ferah,4.0,53.97,14500.0,46.23
65000.0,135.0,3+1,uskudar,cengelkoy,4.0,53.97,16250.0,42.39
73000.0,89.0,1+1,kadikoy,acibadem,2.0,75.68,36500.0,38.94
65000.0,127.0,3+1,uskudar,mehmet akif ersoy,4.0,53.97,16250.0,42.39
55250.0,78.0,2+1,uskudar,cengelkoy,3.0,53.97,18416.666666666668,38.74
60000.0,91.0,2+1,bahcelievler,bahcelievler,3.0,34.34,20000.0,26.74
60000.0,95.0,3+1,uskudar,kucuksu,4.0,53.97,15000.0,44.93
70000.0,130.0,3+1,kadikoy,acibadem,4.0,75.68,17500.0,51.06
70000.0,155.0,3+1,bahcelievler,bahcelievler,4.0,34.34,17500.0,30.39
75000.0,80.0,2+1,uskudar,beylerbeyi,3.0,53.97,25000.0,32.25
60000.0,115.0,2+1,uskudar,mehmet akif ersoy,3.0,53.97,20000.0,36.55
63000.0,144.0,2+1,uskudar,mehmet akif ersoy,3.0,53.97,21000.0,35.46
56000.0,170.0,3+1,uskudar,burhaniye,4.0,53.97,14000.0,47.23
75000.0,82.0,2+1,uskudar,guzeltepe,3.0,53.97,25000.0,32.25
70000.0,90.0,2+1,kadikoy,acibadem,3.0,75.68,23333.333333333332,44.26
69000.0,80.0,2+1,kadikoy,acibadem,3.0,75.68,23000.0,44.5
