price,area_m2,room_count,district,sub_district,neighborhood,price_min_filter,price_max_filter
40.000 TL,135,2+1,arnavutkoy,Bolluca,,37001,45000
40.000 TL,130,2+1,arnavutkoy,Boğazköy,Boğazköy İstiklal Mh.,37001,45000
,,,arnavutkoy,,,37001,45000
40.000 TL,105,2+1,arnavutkoy,Arnavutköy,Arnavutköy Merkez Mh.,37001,45000
45.000 TL,145,4+1,arnavutkoy,Bolluca,Mavigöl Mh.,37001,45000
40.000 TL,130,2+1,arnavutkoy,Arnavutköy,Mustafa Kemal Paşa Mh.,37001,45000
42.000 TL,150,4+1,arnavutkoy,Haraççı,Haraççı Mh.,37001,45000
38.000 TL,140,3+1,arnavutkoy,Arnavutköy,Hadımköy Mh.,37001,45000
39.500 TL,150,2+1,arnavutkoy,Arnavutköy,Arnavutköy Merkez Mh.,37001,45000
41.000 TL,125,3+1,arnavutkoy,Taşoluk,Mareşal Fevzi Çakmak Mh.,37001,45000
40.000 TL,190,4+2,arnavutkoy,Arnavutköy,Arnavutköy Merkez Mh.,37001,45000
45.000 TL,135,3+1,arnavutkoy,Taşoluk,Taşoluk Mh.,37001,45000
,,,arnavutkoy,,,37001,45000
41.000 TL,110,2+1,arnavutkoy,Taşoluk,Taşoluk Mh.,37001,45000
43.500 TL,105,3+1,arnavutkoy,Arnavutköy,İslambey Mh.,37001,45000
45.000 TL,135,3+1,arnavutkoy,Haraççı,Haraççı Mh.,37001,45000
44.000 TL,130,3+1,arnavutkoy,Taşoluk,Mareşal Fevzi Çakmak Mh.,37001,45000
45.000 TL,190,4+2,arnavutkoy,Taşoluk,Taşoluk Mh.,37001,45000
40.000 TL,175,3+2,arnavutkoy,Arnavutköy,Anadolu Mah.,37001,45000
45.000 TL,155,3+1,arnavutkoy,Arnavutköy,Hadımköy Mh.,37001,45000
40.000 TL,105,3+1,arnavutkoy,Bolluca,,37001,45000
45.000 TL,120,3+1,arnavutkoy,Bolluca,Mavigöl Mh.,37001,45000
40.000 TL,140,3+1,arnavutkoy,Hadımköy(Boyalık),Dursunköy Mh.,37001,45000
40.000 TL,135,3+1,arnavutkoy,Arnavutköy,İslambey Mh.,37001,45000
,,,arnavutkoy,,,37001,45000
55.000 TL,117,2+1,arnavutkoy,Bolluca,,45001,55000
47.000 TL,240,3+3,arnavutkoy,Haraççı,Karlıbayır Mh.,45001,55000
46.500 TL,103,2+1,arnavutkoy,Arnavutköy,Mustafa Kemal Paşa Mh.,45001,55000
,,,arnavutkoy,,,45001,55000
46.500 TL,120,3+1,arnavutkoy,Arnavutköy,İslambey Mh.,45001,55000
55.000 TL,115,2+1,arnavutkoy,Bolluca,Hicret Mah.,45001,55000
45.500 TL,125,3+1,arnavutkoy,Haraççı,Karlıbayır Mh.,45001,55000
55.000 TL,85,3+1,arnavutkoy,Arnavutköy,İslambey Mh.,45001,55000
,,,arnavutkoy,,,45001,55000
52.000 TL,200,4+2,arnavutkoy,Boğazköy,Atatürk Mh.,45001,55000
57.000 TL,115,3+1,arnavutkoy,Arnavutköy,Mustafa Kemal Paşa Mh.,55001,75000
75.000 TL,188,5+2,arnavutkoy,Arnavutköy,Mustafa Kemal Paşa Mh.,55001,75000
57.000 TL,140,3.5+1,arnavutkoy,Arnavutköy,Arnavutköy Merkez Mh.,55001,75000
,,,arnavutkoy,,,55001,75000
90.000 TL,135,2+1,arnavutkoy,Bolluca,Mavigöl Mh.,75001,110000
,,,arnavutkoy,,,75001,110000
12.000 TL,85,1+1,atasehir,Ataşehir,Mevlana Mah.,10000,14000
12.000 TL,85,1+1,atasehir,Ataşehir,Atatürk Mh.,10000,14000
10.000 TL,100,2.5+1,atasehir,Kayışdağı,İnönü Mh.,10000,14000
,,,atasehir,,,10000,14000
10.000 TL,60,1+1,atasehir,Yeni Çamlıca,Yeni Çamlıca Mh.,10000,14000
18.000 TL,85,2+1,atasehir,Barbaros,,14001,18000
18.000 TL,70,2+1,atasehir,Yeni Sahra,,14001,18000
18.000 TL,75,2+1,atasehir,Ataşehir,Mevlana Mah.,14001,18000
,,,atasehir,,,14001,18000
17.500 TL,65,Stüdyo (1+0),atasehir,Kayışdağı,Kayışdağı Mh.,14001,18000
16.500 TL,65,1+1,atasehir,Yeni Sahra,,14001,18000
,,,atasehir,,,14001,18000
17.000 TL,100,2+1,atasehir,Barbaros,,14001,18000
17.000 TL,70,1+1,atasehir,Örnek,Esatpaşa Mh.,14001,18000
17.500 TL,39,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,14001,18000
20.000 TL,43,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,18001,22000
20.000 TL,90,2+1,atasehir,Ataşehir,Mevlana Mah.,18001,22000
20.000 TL,40,Stüdyo (1+0),atasehir,Kayışdağı,Kayışdağı Mh.,18001,22000
,,,atasehir,,,18001,22000
21.000 TL,55,1+1,atasehir,Örnek,Esatpaşa Mh.,18001,22000
21.500 TL,45,Stüdyo (1+0),atasehir,Kayışdağı,Kayışdağı Mh.,18001,22000
20.000 TL,65,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,18001,22000
20.000 TL,45,Stüdyo (1+0),atasehir,Kayışdağı,Kayışdağı Mh.,18001,22000
22.000 TL,120,3+1,atasehir,Ataşehir,Mimar Sinan Mah.,18001,22000
20.000 TL,100,2+1,atasehir,Ataşehir,Mevlana Mah.,18001,22000
22.000 TL,120,2+1,atasehir,Ataşehir,Aşıkveysel Mh.,18001,22000
22.000 TL,80,2+1,atasehir,Örnek,Örnek Mh.,18001,22000
,,,atasehir,,,18001,22000
20.000 TL,60,2+2,atasehir,Kayışdağı,Kayışdağı Mh.,18001,22000
20.000 TL,45,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,18001,22000
18.750 TL,78,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,18001,22000
20.900 TL,45,Stüdyo (1+0),atasehir,Kayışdağı,Kayışdağı Mh.,18001,22000
20.000 TL,155,3+1,atasehir,İçerenköy,İçerenköy Mh.,18001,22000
24.000 TL,38,Stüdyo (1+0),atasehir,Kayışdağı,Kayışdağı Mh.,22001,26000
23.000 TL,50,1+1,atasehir,Kayışdağı,İnönü Mh.,22001,26000
26.000 TL,45,1+1,atasehir,İçerenköy,İçerenköy Mh.,22001,26000
,,,atasehir,,,22001,26000
23.000 TL,60,1+1,atasehir,Kayışdağı,İnönü Mh.,22001,26000
24.000 TL,60,1+1,atasehir,Ataşehir,Mimar Sinan Mah.,22001,26000
24.000 TL,45,Stüdyo (1+0),atasehir,Küçükbakkalköy,Küçükbakkalköy Mh.,22001,26000
,,,atasehir,,,22001,26000
25.000 TL,90,3+1,atasehir,Ataşehir,Mimar Sinan Mah.,22001,26000
26.000 TL,45,Stüdyo (1+0),atasehir,Kayışdağı,İnönü Mh.,22001,26000
25.000 TL,100,2+1,atasehir,Kayışdağı,İnönü Mh.,22001,26000
25.000 TL,50,Stüdyo (1+0),atasehir,Kayışdağı,Kayışdağı Mh.,22001,26000
25.000 TL,78,2+1,atasehir,Kayışdağı,İnönü Mh.,22001,26000
26.000 TL,78,2+1,atasehir,Örnek,Esatpaşa Mh.,22001,26000
25.500 TL,50,1+1,atasehir,Kayışdağı,İnönü Mh.,22001,26000
25.000 TL,65,1+1,atasehir,İçerenköy,İçerenköy Mh.,22001,26000
24.000 TL,45,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,22001,26000
25.000 TL,100,2+1,atasehir,Kayışdağı,Kayışdağı Mh.,22001,26000
25.000 TL,100,2+1,atasehir,Kayışdağı,İnönü Mh.,22001,26000
26.000 TL,95,2+1,atasehir,Ferhatpaşa,Ferhatpaşa Mh.,22001,26000
25.000 TL,90,2+1,atasehir,Örnek,Esatpaşa Mh.,22001,26000
23.500 TL,38,Stüdyo (1+0),atasehir,Kayışdağı,İnönü Mh.,22001,26000
23.500 TL,38,Stüdyo (1+0),atasehir,Kayışdağı,İnönü Mh.,22001,26000
23.500 TL,73,2+1,atasehir,Kayışdağı,Kayışdağı Mh.,22001,26000
25.000 TL,55,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,22001,26000
,,,atasehir,,,22001,26000
25.000 TL,120,2+1,atasehir,Ataşehir,Mimar Sinan Mah.,22001,26000
26.000 TL,40,Stüdyo (1+0),atasehir,Ataşehir,Aşıkveysel Mh.,22001,26000
25.500 TL,50,Stüdyo (1+0),atasehir,Kayışdağı,Kayışdağı Mh.,22001,26000
23.000 TL,120,3+1,atasehir,Ferhatpaşa,Ferhatpaşa Mh.,22001,26000
23.500 TL,55,Stüdyo (1+0),atasehir,Kayışdağı,İnönü Mh.,22001,26000
23.500 TL,60,1+1,atasehir,Kayışdağı,İnönü Mh.,22001,26000
26.000 TL,70,1+1,atasehir,Ataşehir,Aşıkveysel Mh.,22001,26000
25.750 TL,68,2+1,atasehir,Kayışdağı,Kayışdağı Mh.,22001,26000
26.000 TL,130,3+1,atasehir,Ataşehir,Mimar Sinan Mah.,22001,26000
25.000 TL,105,3+1,atasehir,Namık Kemal,Mustafa Kemal Mah.,22001,26000
24.000 TL,40,Stüdyo (1+0),atasehir,Örnek,Örnek Mh.,22001,26000
26.000 TL,55,1+1,atasehir,Örnek,Örnek Mh.,22001,26000
25.000 TL,80,2.5+1,atasehir,Kayışdağı,İnönü Mh.,22001,26000
25.000 TL,40,Stüdyo (1+0),atasehir,Kayışdağı,İnönü Mh.,22001,26000
26.000 TL,45,Stüdyo (1+0),atasehir,Ataşehir,Atatürk Mh.,22001,26000
25.000 TL,55,1+1,atasehir,İçerenköy,İçerenköy Mh.,22001,26000
25.000 TL,60,1+1,atasehir,Örnek,Esatpaşa Mh.,22001,26000
25.000 TL,100,2+1,atasehir,Ataşehir,Mimar Sinan Mah.,22001,26000
25.000 TL,40,Stüdyo (1+0),atasehir,İçerenköy,İçerenköy Mh.,22001,26000
26.000 TL,70,2+1,atasehir,Örnek,Örnek Mh.,22001,26000
,,,atasehir,,,22001,26000
25.500 TL,85,2+1,atasehir,Ataşehir,Mevlana Mah.,22001,26000
23.000 TL,100,2+1,atasehir,Ataşehir,Mevlana Mah.,22001,26000
29.000 TL,70,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,26001,31000
27.000 TL,39,Stüdyo (1+0),atasehir,Kayışdağı,Kayışdağı Mh.,26001,31000
27.750 TL,55,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,26001,31000
,,,atasehir,,,26001,31000
29.500 TL,45,Stüdyo (1+0),atasehir,Küçükbakkalköy,Küçükbakkalköy Mh.,26001,31000
27.000 TL,150,3+1,atasehir,Yeni Çamlıca,Yeni Çamlıca Mh.,26001,31000
31.000 TL,40,1+1,atasehir,Örnek,Örnek Mh.,26001,31000
27.500 TL,60,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,26001,31000
30.000 TL,95,2+1,atasehir,Kayışdağı,Kayışdağı Mh.,26001,31000
26.750 TL,55,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,26001,31000
28.500 TL,80,2+1,atasehir,Kayışdağı,Kayışdağı Mh.,26001,31000
28.000 TL,85,2+1,atasehir,Kayışdağı,İnönü Mh.,26001,31000
30.000 TL,45,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,26001,31000
28.000 TL,65,1+1,atasehir,İçerenköy,İçerenköy Mh.,26001,31000
28.000 TL,110,2+1,atasehir,Ferhatpaşa,Ferhatpaşa Mh.,26001,31000
27.000 TL,85,2+1,atasehir,İçerenköy,İçerenköy Mh.,26001,31000
30.000 TL,45,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,26001,31000
30.000 TL,130,3+1,atasehir,Örnek,Esatpaşa Mh.,26001,31000
26.750 TL,70,1+1,atasehir,Örnek,Esatpaşa Mh.,26001,31000
28.000 TL,50,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,26001,31000
28.250 TL,65,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,26001,31000
28.000 TL,50,1+1,atasehir,Örnek,Örnek Mh.,26001,31000
27.000 TL,49,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,26001,31000
27.500 TL,65,1+1,atasehir,Örnek,Örnek Mh.,26001,31000
,,,atasehir,,,26001,31000
30.000 TL,85,2+1,atasehir,Kayışdağı,İnönü Mh.,26001,31000
31.000 TL,90,2+1,atasehir,İçerenköy,İçerenköy Mh.,26001,31000
27.500 TL,45,1+1,atasehir,Kayışdağı,İnönü Mh.,26001,31000
28.000 TL,60,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,26001,31000
28.000 TL,70,1+1,atasehir,Örnek,Esatpaşa Mh.,26001,31000
29.000 TL,55,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,26001,31000
30.000 TL,100,2+1,atasehir,Ataşehir,Mimar Sinan Mah.,26001,31000
27.000 TL,65,1+1,atasehir,İçerenköy,İçerenköy Mh.,26001,31000
28.000 TL,110,3+1,atasehir,Kayışdağı,Kayışdağı Mh.,26001,31000
30.000 TL,50,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,26001,31000
31.000 TL,65,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,26001,31000
29.000 TL,50,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,26001,31000
28.500 TL,40,1+1,atasehir,Kayışdağı,İnönü Mh.,26001,31000
30.500 TL,65,1+1,atasehir,Kayışdağı,İnönü Mh.,26001,31000
29.850 TL,120,3+1,atasehir,Kayışdağı,İnönü Mh.,26001,31000
27.500 TL,45,1+1,atasehir,Kayışdağı,İnönü Mh.,26001,31000
27.000 TL,90,2+1,atasehir,Ataşehir,Aşıkveysel Mh.,26001,31000
28.500 TL,85,1+1,atasehir,Kayışdağı,İnönü Mh.,26001,31000
30.000 TL,85,2+1,atasehir,İçerenköy,İçerenköy Mh.,26001,31000
28.000 TL,49,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,26001,31000
,,,atasehir,,,26001,31000
30.000 TL,110,2+1,atasehir,Kayışdağı,Kayışdağı Mh.,26001,31000
28.000 TL,95,2+1,atasehir,Barbaros,,26001,31000
30.000 TL,85,2+1,atasehir,Örnek,Esatpaşa Mh.,26001,31000
30.000 TL,45,1+1,atasehir,Kayışdağı,İnönü Mh.,26001,31000
27.500 TL,90,2+1,atasehir,Örnek,Esatpaşa Mh.,26001,31000
28.500 TL,85,2+1,atasehir,Ataşehir,Mimar Sinan Mah.,26001,31000
27.000 TL,38,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,26001,31000
30.000 TL,75,2+1,atasehir,İçerenköy,İçerenköy Mh.,26001,31000
27.000 TL,60,1+1,atasehir,Kayışdağı,İnönü Mh.,26001,31000
26.500 TL,80,2+1,atasehir,Kayışdağı,Kayışdağı Mh.,26001,31000
27.000 TL,45,Stüdyo (1+0),atasehir,Kayışdağı,Kayışdağı Mh.,26001,31000
30.000 TL,130,3+1,atasehir,Ataşehir,Aşıkveysel Mh.,26001,31000
28.000 TL,78,2+1,atasehir,Kayışdağı,Kayışdağı Mh.,26001,31000
29.000 TL,90,2+1,atasehir,Namık Kemal,Mustafa Kemal Mah.,26001,31000
28.000 TL,45,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,26001,31000
29.000 TL,38,1+1,atasehir,Kayışdağı,İnönü Mh.,26001,31000
28.000 TL,65,1+1,atasehir,Yeni Sahra,,26001,31000
30.000 TL,95,2+1,atasehir,Kayışdağı,İnönü Mh.,26001,31000
27.000 TL,50,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,26001,31000
26.500 TL,40,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,26001,31000
,,,atasehir,,,26001,31000
30.000 TL,33,Stüdyo (1+0),atasehir,Ataşehir,Aşıkveysel Mh.,26001,31000
30.000 TL,80,1+1,atasehir,Küçükbakkalköy,Küçükbakkalköy Mh.,26001,31000
28.000 TL,40,Stüdyo (1+0),atasehir,Barbaros,,26001,31000
30.000 TL,50,1+1,atasehir,İçerenköy,İçerenköy Mh.,26001,31000
27.000 TL,58,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,26001,31000
29.000 TL,45,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,26001,31000
30.000 TL,135,3+1,atasehir,Ferhatpaşa,Ferhatpaşa Mh.,26001,31000
31.000 TL,95,2+1,atasehir,Ataşehir,Aşıkveysel Mh.,26001,31000
28.000 TL,60,1+1,atasehir,Örnek,Örnek Mh.,26001,31000
29.500 TL,75,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,26001,31000
30.000 TL,110,2+1,atasehir,Kayışdağı,Kayışdağı Mh.,26001,31000
30.000 TL,120,3+1,atasehir,Barbaros,,26001,31000
28.000 TL,60,1+1,atasehir,Kayışdağı,İnönü Mh.,26001,31000
28.250 TL,60,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,26001,31000
28.000 TL,75,1+1,atasehir,Kayışdağı,İnönü Mh.,26001,31000
30.000 TL,95,3+1,atasehir,Örnek,Örnek Mh.,26001,31000
30.000 TL,120,2+1,atasehir,Ataşehir,Mevlana Mah.,26001,31000
30.500 TL,35,1+1,atasehir,Kayışdağı,İnönü Mh.,26001,31000
30.000 TL,50,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,26001,31000
29.500 TL,55,1+1,atasehir,Örnek,Örnek Mh.,26001,31000
,,,atasehir,,,26001,31000
28.000 TL,70,1+1,atasehir,Örnek,Esatpaşa Mh.,26001,31000
30.000 TL,120,2+1,atasehir,Yeni Sahra,,26001,31000
29.000 TL,55,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,26001,31000
30.000 TL,85,2+1,atasehir,Kayışdağı,Kayışdağı Mh.,26001,31000
27.500 TL,90,2+1,atasehir,Barbaros,,26001,31000
29.000 TL,80,2+1,atasehir,Kayışdağı,Kayışdağı Mh.,26001,31000
30.500 TL,40,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,26001,31000
28.500 TL,75,2+1,atasehir,Örnek,Örnek Mh.,26001,31000
28.000 TL,100,2+1,atasehir,Ataşehir,Mimar Sinan Mah.,26001,31000
27.500 TL,70,1+1,atasehir,Örnek,Örnek Mh.,26001,31000
32.500 TL,52,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,31001,37000
35.500 TL,65,1+1,atasehir,Kayışdağı,İnönü Mh.,31001,37000
33.000 TL,42,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,31001,37000
,,,atasehir,,,31001,37000
35.000 TL,55,1+1,atasehir,Kayışdağı,İnönü Mh.,31001,37000
35.000 TL,90,2+1,atasehir,Örnek,Esatpaşa Mh.,31001,37000
37.000 TL,85,2+1,atasehir,Ataşehir,Aşıkveysel Mh.,31001,37000
35.000 TL,50,1+1,atasehir,İçerenköy,İçerenköy Mh.,31001,37000
36.000 TL,110,3+1,atasehir,Kayışdağı,Kayışdağı Mh.,31001,37000
34.000 TL,50,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,31001,37000
32.000 TL,56,Stüdyo (1+0),atasehir,Küçükbakkalköy,Küçükbakkalköy Mh.,31001,37000
35.000 TL,60,1+1,atasehir,Örnek,Esatpaşa Mh.,31001,37000
36.000 TL,85,2+1,atasehir,Kayışdağı,İnönü Mh.,31001,37000
,,,atasehir,,,31001,37000
35.000 TL,65,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,31001,37000
36.000 TL,120,3+1,atasehir,Kayışdağı,İnönü Mh.,31001,37000
35.000 TL,90,2+1,atasehir,Yeni Sahra,,31001,37000
35.000 TL,85,2+1,atasehir,Örnek,Örnek Mh.,31001,37000
32.000 TL,120,2.5+1,atasehir,Kayışdağı,İnönü Mh.,31001,37000
32.000 TL,75,2+1,atasehir,Kayışdağı,İnönü Mh.,31001,37000
32.000 TL,96,3+1,atasehir,Kayışdağı,Kayışdağı Mh.,31001,37000
34.000 TL,130,2.5+1,atasehir,Örnek,Esatpaşa Mh.,31001,37000
32.600 TL,80,2+1,atasehir,Kayışdağı,İnönü Mh.,31001,37000
36.000 TL,120,3+1,atasehir,İçerenköy,İçerenköy Mh.,31001,37000
36.500 TL,100,2+1,atasehir,Örnek,Örnek Mh.,31001,37000
,,,atasehir,,,31001,37000
34.500 TL,45,1+1,atasehir,Kayışdağı,İnönü Mh.,31001,37000
36.500 TL,50,1+1,atasehir,Küçükbakkalköy,Küçükbakkalköy Mh.,31001,37000
36.000 TL,105,3+1,atasehir,Örnek,Örnek Mh.,31001,37000
33.000 TL,130,3+1,atasehir,Yeni Çamlıca,Yeni Çamlıca Mh.,31001,37000
32.500 TL,70,2+1,atasehir,İçerenköy,İçerenköy Mh.,31001,37000
35.500 TL,55,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,31001,37000
35.000 TL,55,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,31001,37000
35.000 TL,65,2+1,atasehir,Kayışdağı,İnönü Mh.,31001,37000
33.000 TL,80,2+1,atasehir,Kayışdağı,Kayışdağı Mh.,31001,37000
32.000 TL,100,2+1,atasehir,Kayışdağı,İnönü Mh.,31001,37000
33.000 TL,85,2+1,atasehir,Kayışdağı,İnönü Mh.,31001,37000
32.500 TL,75,2+1,atasehir,Kayışdağı,Kayışdağı Mh.,31001,37000
32.500 TL,65,2+1,atasehir,İçerenköy,İçerenköy Mh.,31001,37000
35.000 TL,60,2+1,atasehir,Örnek,Esatpaşa Mh.,31001,37000
32.000 TL,60,1+1,atasehir,Ataşehir,Aşıkveysel Mh.,31001,37000
33.000 TL,78,2+1,atasehir,Kayışdağı,İnönü Mh.,31001,37000
35.500 TL,40,1+1,atasehir,Örnek,Örnek Mh.,31001,37000
32.000 TL,45,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,31001,37000
35.000 TL,62,2+1,atasehir,Örnek,Örnek Mh.,31001,37000
36.000 TL,130,3+1,atasehir,Örnek,Örnek Mh.,31001,37000
,,,atasehir,,,31001,37000
36.000 TL,75,2+1,atasehir,Kayışdağı,Kayışdağı Mh.,31001,37000
33.000 TL,95,2+1,atasehir,Kayışdağı,İnönü Mh.,31001,37000
37.000 TL,80,2+1,atasehir,Örnek,Örnek Mh.,31001,37000
37.000 TL,75,2+1,atasehir,Örnek,Esatpaşa Mh.,31001,37000
36.000 TL,75,2+1,atasehir,Örnek,Esatpaşa Mh.,31001,37000
33.000 TL,45,1+1,atasehir,Kayışdağı,İnönü Mh.,31001,37000
35.000 TL,85,2+1,atasehir,Kayışdağı,İnönü Mh.,31001,37000
35.000 TL,75,2+1,atasehir,Örnek,Esatpaşa Mh.,31001,37000
32.500 TL,75,1+1,atasehir,Örnek,Esatpaşa Mh.,31001,37000
35.000 TL,40,Stüdyo (1+0),atasehir,Barbaros,,31001,37000
32.500 TL,45,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,31001,37000
34.000 TL,39,Stüdyo (1+0),atasehir,Küçükbakkalköy,Küçükbakkalköy Mh.,31001,37000
,,,atasehir,,,31001,37000
37.000 TL,105,2+1,atasehir,Kayışdağı,Kayışdağı Mh.,31001,37000
35.000 TL,52,Stüdyo (1+0),atasehir,Barbaros,,31001,37000
36.000 TL,65,1+1,atasehir,Örnek,Örnek Mh.,31001,37000
31.500 TL,65,1+1,atasehir,Kayışdağı,İnönü Mh.,31001,37000
35.500 TL,60,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,31001,37000
37.000 TL,80,2+1,atasehir,Örnek,Esatpaşa Mh.,31001,37000
33.000 TL,50,Stüdyo (1+0),atasehir,İçerenköy,İçerenköy Mh.,31001,37000
32.000 TL,125,2+1,atasehir,Ataşehir,Mevlana Mah.,31001,37000
,,,atasehir,,,31001,37000
34.500 TL,90,2+1,atasehir,Kayışdağı,Kayışdağı Mh.,31001,37000
35.000 TL,55,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,31001,37000
36.500 TL,95,2+1,atasehir,İçerenköy,İçerenköy Mh.,31001,37000
37.000 TL,100,3+1,atasehir,İçerenköy,İçerenköy Mh.,31001,37000
33.000 TL,65,1+1,atasehir,Kayışdağı,İnönü Mh.,31001,37000
35.000 TL,85,2+1,atasehir,Yeni Sahra,,31001,37000
35.500 TL,75,2+1,atasehir,Kayışdağı,Kayışdağı Mh.,31001,37000
35.000 TL,75,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,31001,37000
35.000 TL,100,3+1,atasehir,Yeni Sahra,,31001,37000
,,,atasehir,,,31001,37000
35.000 TL,95,2+1,atasehir,Örnek,Fetih Mah.,31001,37000
35.000 TL,85,2+1,atasehir,Küçükbakkalköy,Küçükbakkalköy Mh.,31001,37000
35.000 TL,75,2+1,atasehir,İçerenköy,İçerenköy Mh.,31001,37000
35.000 TL,100,3+1,atasehir,Yeni Sahra,,31001,37000
35.000 TL,45,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,31001,37000
35.000 TL,65,1+1,atasehir,Örnek,Esatpaşa Mh.,31001,37000
36.000 TL,65,1+1,atasehir,Örnek,Örnek Mh.,31001,37000
37.000 TL,90,2+1,atasehir,Yeni Sahra,,31001,37000
35.000 TL,62,1+1,atasehir,Örnek,Esatpaşa Mh.,31001,37000
34.500 TL,45,Stüdyo (1+0),atasehir,Kayışdağı,İnönü Mh.,31001,37000
37.000 TL,95,2+1,atasehir,İçerenköy,İçerenköy Mh.,31001,37000
,,,atasehir,,,31001,37000
36.000 TL,60,1+1,atasehir,Kayışdağı,İnönü Mh.,31001,37000
32.000 TL,70,1+1,atasehir,Örnek,Esatpaşa Mh.,31001,37000
32.000 TL,50,1+1,atasehir,Kayışdağı,İnönü Mh.,31001,37000
32.000 TL,45,1+1,atasehir,Ataşehir,Atatürk Mh.,31001,37000
32.000 TL,80,2+1,atasehir,Kayışdağı,Kayışdağı Mh.,31001,37000
37.000 TL,95,2+1,atasehir,Kayışdağı,İnönü Mh.,31001,37000
34.000 TL,96,2+1,atasehir,İçerenköy,İçerenköy Mh.,31001,37000
42.500 TL,85,2+1,atasehir,Kayışdağı,İnönü Mh.,37001,45000
42.500 TL,65,1+1,atasehir,Kayışdağı,İnönü Mh.,37001,45000
37.500 TL,130,3+1,atasehir,Kayışdağı,Kayışdağı Mh.,37001,45000
,,,atasehir,,,37001,45000
40.000 TL,55,1+1,atasehir,Kayışdağı,İnönü Mh.,37001,45000
45.000 TL,55,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,37001,45000
40.000 TL,50,1+1,atasehir,Kayışdağı,İnönü Mh.,37001,45000
42.000 TL,65,1+1,atasehir,Kayışdağı,İnönü Mh.,37001,45000
38.000 TL,140,2.5+1,atasehir,İçerenköy,İçerenköy Mh.,37001,45000
44.000 TL,100,1+1,atasehir,Barbaros,,37001,45000
45.000 TL,140,3+1,atasehir,Kayışdağı,Kayışdağı Mh.,37001,45000
39.500 TL,61,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,37001,45000
42.000 TL,55,1+1,atasehir,Örnek,Örnek Mh.,37001,45000
40.000 TL,68,1+1,atasehir,Barbaros,,37001,45000
37.500 TL,90,Stüdyo (1+0),atasehir,Örnek,Örnek Mh.,37001,45000
38.500 TL,90,2+1,atasehir,Örnek,Fetih Mah.,37001,45000
44.500 TL,70,1+1,atasehir,Barbaros,,37001,45000
45.000 TL,100,2+1,atasehir,Yeni Çamlıca,Yeni Çamlıca Mh.,37001,45000
,,,atasehir,,,37001,45000
41.000 TL,105,3+1,atasehir,Ataşehir,Mevlana Mah.,37001,45000
42.000 TL,100,2+1,atasehir,İçerenköy,İçerenköy Mh.,37001,45000
38.000 TL,48,1+1,atasehir,Kayışdağı,Kayışdağı Mh.,37001,45000
45.000 TL,75,2+1,atasehir,Kayışdağı,İnönü Mh.,37001,45000
40.000 TL,50,1+1,atasehir,Kayışdağı,İnönü Mh.,37001,45000
45.000 TL,126,3+1,atasehir,Ataşehir,Yenişehir Mh.,37001,45000
