district,sub_district,neighborhood,location_id,listing_count,lat,lon,geocode_strategy,is_district_center,display_name
gaziosmanpasa,yildiztabya,yildiztabya,396,17,41.0658094,28.9346859,1.0,0.0,"Yıldıztabya, Yıldıztabya Caddesi, Yıldıztabya Mahallesi, Gaziosmanpaşa, İstanbul, Marmara Bölgesi, 34240, Türkiye"
gungoren,abdurrahman nafiz gurman,abdurrahman nafiz gurman,397,8,41.0029637,28.8844427,1.0,0.0,"Abdurrahman Nafiz Gürman Parkı Basketbol Sahası, Merter 2 Köprülü Kavşağı, Abdurrahman Nafiz Gürman Mahallesi, Bahçelievler Mahallesi, Bahçelievler, İstanbul, Marmara Bölgesi, 34180, Türkiye"
gungoren,akincilar,akincilar,398,2,41.0170846,28.8714252,1.0,0.0,"Akıncılar, Abdi İpekçi Caddesi, Akıncılar Mahallesi, Güngören, İstanbul, Marmara Bölgesi, 34160, Türkiye"
gungoren,akincilar,guven,399,3,41.0160064,28.8710186,2.0,0.0,"Akıncılar Mahallesi, Güngören, İstanbul, Marmara Bölgesi, 34160, Türkiye"
gungoren,akincilar,maresal cakmak,400,1,41.0160064,28.8710186,2.0,0.0,"Akıncılar Mahallesi, Güngören, İstanbul, Marmara Bölgesi, 34160, Türkiye"
gungoren,gungoren,gunestepe,401,4,41.0259668,28.8649183,1.0,0.0,"Güneştepe Mahallesi, Güngören, İstanbul, Marmara Bölgesi, 34164, Türkiye"
gungoren,gungoren,merkez,402,6,41.0243935,28.8719813,1.0,0.0,"Merkez Mahallesi, Güngören, İstanbul, Marmara Bölgesi, 34164, Türkiye"
gungoren,haznedar,merkez,403,5,41.0104658,28.8707783,2.0,0.0,"Haznedar Mahallesi, Güngören, İstanbul, Marmara Bölgesi, Türkiye"
gungoren,sanayi,gencosman,404,5,41.028318,28.877902,1.0,0.0,"Gençosman İmkb Çok Programli Anadolu Lisesi, Çinçindere Caddesi, Gençosman Mahallesi, Güngören, İstanbul, Marmara Bölgesi, 34220, Türkiye"
gungoren,sanayi,merkez,405,2,41.0191385,28.8808882,2.0,0.0,"Sanayi Mahallesi, Güngören, İstanbul, Marmara Bölgesi, Türkiye"
gungoren,tozkoparan,mehmet nesih ozmen,406,1,41.014823,28.8966072,2.0,0.0,"Tozkoparan Mahallesi, Güngören, İstanbul, Marmara Bölgesi, Türkiye"
gungoren,tozkoparan,merkez,407,3,41.014823,28.8966072,2.0,0.0,"Tozkoparan Mahallesi, Güngören, İstanbul, Marmara Bölgesi, Türkiye"
kadikoy,19 mayis,19 mayis,408,27,40.9760301,29.0851017,1.0,0.0,"19 Mayıs Parkı, Kazasker, 19 Mayıs Mahallesi, Kadıköy, İstanbul, Marmara Bölgesi, 34736, Türkiye"
kadikoy,acibadem,acibadem,409,19,41.0023323,29.0444009,1.0,0.0,"Acıbadem, Eski D-100 Karayolu, Acıbadem Mahallesi, Kadıköy, İstanbul, Marmara Bölgesi, 34718, Türkiye"
kadikoy,bostanci,bostanci,410,47,40.9539323,29.094902,1.0,0.0,"Bostancı, Bağdat Caddesi, Bostancı Mahallesi, Kadıköy, İstanbul, Marmara Bölgesi, 34744, Türkiye"
kadikoy,caddebostan,merkez,411,31,40.9626891,29.076034,1.0,0.0,"Jolly Tours - Merkez Ofis, 371/A, Bağdat Caddesi, Şaşkınbakkal, Suadiye Mahallesi, Kadıköy, İstanbul, Marmara Bölgesi, 34740, Türkiye"
kadikoy,caferaga,caferaga,412,48,40.9884103,29.0260507,1.0,0.0,"Kadıköy Belediyesi Caferağa Spor Salonu, Nail Bey Sokağı, Bahariye, Caferağa Mahallesi, Kadıköy, İstanbul, Marmara Bölgesi, 34710, Türkiye"
kadikoy,egitim,egitim,413,17,40.9858655,29.0528238,1.0,0.0,"Atatürk Eğitim Fakültesi, İç Bahçe, Eğitim Mahallesi, Kadıköy, İstanbul, Marmara Bölgesi, 34722, Türkiye"
kadikoy,erenkoy,erenkoy,414,41,40.9716791,29.0763662,1.0,0.0,"Erenköy, Eralp Sokağı, Erenköy Mahallesi, Kadıköy, İstanbul, Marmara Bölgesi, 34738, Türkiye"
kadikoy,fenerbahce,fenerbahce,415,24,40.9696064,29.0375737,1.0,0.0,"Fenerbahçe, Atlıhan Sokağı, Fenerbahçe Mahallesi, Kadıköy, İstanbul, Marmara Bölgesi, 34726, Türkiye"
kadikoy,feneryolu,merkez,416,18,40.9788502,29.0487327,2.0,0.0,"Feneryolu, Gazi Muhtarpaşa Sokağı, Feneryolu Mahallesi, Kadıköy, İstanbul, Marmara Bölgesi, 34724, Türkiye"
kadikoy,feneryolu,zuhtupasa,417,16,40.9841404,29.0400399,1.0,0.0,"Zühtüpaşa Camii, 35/1, Bağdat Caddesi, Kızıltoprak, Zühtüpaşa Mahallesi, Kadıköy, İstanbul, Marmara Bölgesi, 34724, Türkiye"
kadikoy,fikirtepe,dumlupinar,418,63,40.9932183,29.0516214,2.0,0.0,"Fikirtepe Mahallesi, Kadıköy, İstanbul, Marmara Bölgesi, Türkiye"
kadikoy,fikirtepe,merkez,419,28,40.996139,29.0503768,1.0,0.0,"Fikirtepe Merkez Camii, Erdemler Sokağı, Fikirtepe Mahallesi, Kadıköy, İstanbul, Marmara Bölgesi, 34720, Türkiye"
kadikoy,goztepe,goztepe,420,48,40.979211,29.0626291,1.0,0.0,"Göztepe, 61, Yeşilbahar Sokağı, Çiftehavuzlar, Göztepe Mahallesi, Kadıköy, İstanbul, Marmara Bölgesi, 34730, Türkiye"
kadikoy,hasanpasa,hasanpasa,421,17,40.9967582,29.0429015,1.0,0.0,"Müze Gazhane, Botanik Sokağı, Hasanpaşa Mahallesi, Kadıköy, İstanbul, Marmara Bölgesi, 34722, Türkiye"
kadikoy,kosuyolu,kosuyolu,422,5,41.009316,29.037033,1.0,0.0,"Koşuyolu, Koşuyolu Caddesi, Koşuyolu Mahallesi, Kadıköy, İstanbul, Marmara Bölgesi, 34718, Türkiye"
kadikoy,kozyatagi,kozyatagi,423,39,40.97539,29.0996756,1.0,0.0,"Kozyatağı, Metro Altgeçidi, İçerenköy Mahallesi, Ataşehir, İstanbul, Marmara Bölgesi, 34752, Türkiye"
kadikoy,merdivenkoy,merdivenkoy,424,32,40.9865349,29.0750826,1.0,0.0,"Merdivenköy, Sayım Sokağı, Merdivenköy Mahallesi, Kadıköy, İstanbul, Marmara Bölgesi, 34732, Türkiye"
kadikoy,osmanaga,osmanaga,425,42,40.9908391,29.0261231,1.0,0.0,"Osman Ağa Cami, Söğütlüçeşme Caddesi, Osmanağa Mahallesi, Kadıköy, İstanbul, Marmara Bölgesi, 34714, Türkiye"
kadikoy,rasimpasa,rasimpasa,426,34,40.9953995,29.0318992,1.0,0.0,"Rasimpaşa Mahallesi Muhtarlığı, Uzun Hafız Sokak Köprüsü, Yeldeğirmeni, Rasimpaşa Mahallesi, Kadıköy, İstanbul, Marmara Bölgesi, 34716, Türkiye"
kadikoy,sahrayicedit,sahrayi cedit,427,23,40.9831733,29.0831882,2.0,0.0,"Sahrayıcedit Mahallesi, Kadıköy, İstanbul, Marmara Bölgesi, 34734, Türkiye"
kadikoy,suadiye,merkez,428,51,40.9561346,29.0798489,1.0,0.0,"Suadiye Merkez Taksi, Plaj Yolu Sokağı, Şaşkınbakkal, Suadiye Mahallesi, Kadıköy, İstanbul, Marmara Bölgesi, 34740, Türkiye"
kagithane,caglayan,caglayan,429,59,41.079001,28.978415,1.0,0.0,"Çağlayan, Yıldızhan Caddesi, Çağlayan Mahallesi, Kâğıthane, İstanbul, Marmara Bölgesi, 34403, Türkiye"
kagithane,caglayan,hurriyet,430,34,41.0707068,28.9805133,2.0,0.0,"Çağlayan, Taşocağı Caddesi, Hürriyet Mahallesi, Kâğıthane, İstanbul, Marmara Bölgesi, 34403, Türkiye"
kagithane,celiktepe,celiktepe,431,50,41.0829587,29.002495,1.0,0.0,"Çeliktepe Muhtarlığı, İsmet İnönü Caddesi, Çeliktepe Mahallesi, Kâğıthane, İstanbul, Marmara Bölgesi, 34413, Türkiye"
kagithane,gultepe,gultepe,432,38,41.0797395,28.9938158,1.0,0.0,"Gültepe İmam Hatip Ortaokulu, İşçi Sokağı, Gültepe Mahallesi, Kâğıthane, İstanbul, Marmara Bölgesi, 34410, Türkiye"
kagithane,gultepe,harmantepe,433,42,41.0810024,28.9949074,2.0,0.0,"Gültepe Mahallesi, Kâğıthane, İstanbul, Marmara Bölgesi, Türkiye"
kagithane,gultepe,ortabayir,434,57,41.0810024,28.9949074,2.0,0.0,"Gültepe Mahallesi, Kâğıthane, İstanbul, Marmara Bölgesi, Türkiye"
kagithane,gultepe,telsizler,435,33,41.0810024,28.9949074,2.0,0.0,"Gültepe Mahallesi, Kâğıthane, İstanbul, Marmara Bölgesi, Türkiye"
kagithane,gultepe,yahya kemal,436,37,41.0810024,28.9949074,2.0,0.0,"Gültepe Mahallesi, Kâğıthane, İstanbul, Marmara Bölgesi, Türkiye"
kagithane,hamidiye,merkez,437,113,41.0945221,28.9708151,2.0,0.0,"Hamidiye Mahallesi, Kâğıthane, İstanbul, Marmara Bölgesi, 34408, Türkiye"
kagithane,kagithane,gursel,438,35,41.0709262,28.972669,1.0,0.0,"Gürsel Mahallesi, Kâğıthane, İstanbul, Marmara Bölgesi, Türkiye"
kagithane,kagithane,mehmet akif ersoy,439,14,41.0593001,28.9564044,1.0,0.0,"Mehmet Akif Ersoy Mahallesi, Kâğıthane, İstanbul, Marmara Bölgesi, Türkiye"
kagithane,kagithane,merkez,440,67,41.079396,28.9692391,1.0,0.0,"Merkez Mahallesi, Kâğıthane, İstanbul, Marmara Bölgesi, 34406, Türkiye"
kagithane,kagithane,nurtepe,441,28,41.0798589,28.9634762,1.0,0.0,"Nurtepe, Sokullu Caddesi, Nurtepe Mahallesi, Kâğıthane, İstanbul, Marmara Bölgesi, 34406, Türkiye"
kagithane,kagithane,talatpasa,442,62,41.063141,28.9635226,1.0,0.0,"Talatpaşa Mahallesi, Kâğıthane, İstanbul, Marmara Bölgesi, 34400, Türkiye"
kagithane,seyrantepe,merkez,443,48,41.1001038,28.9983105,1.0,0.0,"Seyrantepe Merkez Cami, Nato Caddesi, Seyrantepe Mahallesi, Kâğıthane, İstanbul, Marmara Bölgesi, 34418, Türkiye"
kagithane,seyrantepe,yesilce,444,12,41.0965017,28.9968336,1.0,0.0,"Yeşilce Mahallesi, Kağıthane Barbaros Caddesi, Seyrantepe Mahallesi, Kâğıthane, İstanbul, Marmara Bölgesi, 34418, Türkiye"
kagithane,sirintepe,emniyet evleri,445,17,41.0889065,28.9909795,2.0,0.0,"Şirintepe Mahallesi, Kâğıthane, İstanbul, Marmara Bölgesi, Türkiye"
kagithane,sirintepe,sirintepe,446,16,41.088156,28.990391,1.0,0.0,"Şirintepe, Akan Yıldız Sokağı, Şirintepe Mahallesi, Kâğıthane, İstanbul, Marmara Bölgesi, 34415, Türkiye"
kagithane,sirintepe,sultan selim,447,23,41.090289,28.996565,1.0,0.0,"Sultan Selim Mahallesi Merkez Camii, Gümüşhane Caddesi, Sultan Selim Mahallesi, Kâğıthane, İstanbul, Marmara Bölgesi, 34415, Türkiye"
kartal,dragos,orhantepe,448,22,40.901779,29.147132,1.0,0.0,"Fiziksel Engelliler Vakfı Orhantepe, Turgut Özal Bulvarı, Dragos, Orhantepe Mahallesi, Kartal, İstanbul, Marmara Bölgesi, 34865, Türkiye"
kartal,esentepe,karliktepe,449,27,40.90075,29.1839795,1.0,0.0,"Ptt - Karlıktepe, Tecerdağı Caddesi, Karlıktepe Mahallesi, Kartal, İstanbul, Marmara Bölgesi, 34862, Türkiye"
kartal,esentepe,merkez,450,28,40.9069182,29.1868775,2.0,0.0,"Esentepe Mahallesi, Kartal, İstanbul, Marmara Bölgesi, 34870, Türkiye"
kartal,orhantepe,cevizli,451,19,40.9100807,29.1559855,1.0,0.0,"Cevizli, Orhangazi Caddesi, Orhantepe Mahallesi, Kartal, İstanbul, Marmara Bölgesi, 34865, Türkiye"
kartal,rahmanlar (atalar),atalar,452,22,40.8987112,29.1703719,2.0,0.0,"Rahmanlar Şifa Eczanesi, Üsküdar Caddesi, Atalar Mahallesi, Kartal, İstanbul, Marmara Bölgesi, 34865, Türkiye"
kartal,rahmanlar (atalar),kordonboyu,453,49,40.8987112,29.1703719,2.0,0.0,"Rahmanlar Şifa Eczanesi, Üsküdar Caddesi, Atalar Mahallesi, Kartal, İstanbul, Marmara Bölgesi, 34865, Türkiye"
kartal,rahmanlar (atalar),petrolis,454,8,40.8987112,29.1703719,2.0,0.0,"Rahmanlar Şifa Eczanesi, Üsküdar Caddesi, Atalar Mahallesi, Kartal, İstanbul, Marmara Bölgesi, 34865, Türkiye"
kartal,rahmanlar (atalar),yukari,455,3,40.8987112,29.1703719,2.0,0.0,"Rahmanlar Şifa Eczanesi, Üsküdar Caddesi, Atalar Mahallesi, Kartal, İstanbul, Marmara Bölgesi, 34865, Türkiye"
kartal,soganlik,gumuspinar,456,15,40.9132162,29.1924269,2.0,0.0,"Soğanlık, Ankara Asfaltı Yanyolu, Soğanlık Yeni Mahallesi, Kartal, İstanbul, Marmara Bölgesi, 34880, Türkiye"
kartal,soganlik,orta,457,13,40.9144727,29.2019581,1.0,0.0,"Kartal Orta Mahalle Muhtarlığı, Tiryaki Hasan Paşa Sokak, Soğanlık, Orta Mahallesi, Kartal, İstanbul, Marmara Bölgesi, 34880, Türkiye"
kartal,soganlik,soganlik yeni,458,30,40.9176319,29.1933918,1.0,0.0,"Soğanlık Yeni Mahalle Muhtarlığı, Yahya Kemal Beyatlı Caddesi, Soğanlık Yeni Mahallesi, Kartal, İstanbul, Marmara Bölgesi, 34880, Türkiye"
kartal,topselvi,cavusoglu,459,7,40.8939427,29.2153856,2.0,0.0,"Topselvi Mahalesi, Kartal, İstanbul, Marmara Bölgesi, Türkiye"
kartal,topselvi,merkez,460,8,40.8936308,29.2173873,1.0,0.0,"Topselvi̇ Merkez Cami̇, Topselvi Caddesi, Topselvi Mahalesi, Kartal, İstanbul, Marmara Bölgesi, 34873, Türkiye"
kartal,topselvi,yali,461,14,40.8922526,29.2162585,1.0,0.0,"Yalı Yunus Topselvi Mahalle Bölge Başkanlığı, İkiz Sokak, Topselvi Mahalesi, Kartal, İstanbul, Marmara Bölgesi, 34873, Türkiye"
kartal,topselvi,yunus,462,12,40.8894074,29.2166276,1.0,0.0,"Yunus Mahallesi Muhtarlığı, Yeşil Sokağı, Yunus Mahallesi, Topselvi Mahalesi, Kartal, İstanbul, Marmara Bölgesi, 34873, Türkiye"
kartal,ugurmumcu,ugur mumcu,463,11,40.9322088,29.2132981,1.0,0.0,"Uğur Mumcu Kültür Merkezi, 17, Şeyh Şamil Caddesi, Uğur Mumcu Mahallesi, Kartal, İstanbul, Marmara Bölgesi, 34882, Türkiye"
kartal,yakacik,cumhuriyet,464,15,40.9190971,29.2247675,2.0,0.0,"Yakacık, Yakacık Yeni Mahallesi, Kartal, İstanbul, Marmara Bölgesi, 34882, Türkiye"
kartal,yakacik,hurriyet,465,76,40.9190971,29.2247675,2.0,0.0,"Yakacık, Yakacık Yeni Mahallesi, Kartal, İstanbul, Marmara Bölgesi, 34882, Türkiye"
kartal,yakacik,yakacik carsi,466,12,40.9178348,29.226884,1.0,0.0,"Yakacık Çarşı Mahallesi Muhtarlığı, Tarihi Ayazma Caddesi, Yakacık Çarşı Mahallesi, Kartal, İstanbul, Marmara Bölgesi, 34876, Türkiye"
kartal,yakacik,yakacik yeni,467,17,40.9199023,29.224849,1.0,0.0,"Yakacık, Samandıra Caddesi, Yakacık, Yakacık Yeni Mahallesi, Kartal, İstanbul, Marmara Bölgesi, 34882, Türkiye"
kucukcekmece,cennet,merkez,468,10,40.9896625,28.7775673,2.0,0.0,"Cennet Mahallesi, Küçükçekmece, İstanbul, Marmara Bölgesi, Türkiye"
kucukcekmece,cennet,yeni mahalle,469,5,40.9933522,28.7688819,1.0,0.0,"Yeni Eczanesi, Hatboyu Caddes', Cumhuriyet Mahallesi, Küçükçekmece, İstanbul, Marmara Bölgesi, 34290, Türkiye"
kucukcekmece,halkali,atakent,470,173,41.0336998,28.7739638,1.0,0.0,"Atakent Pet Kuaför, 11, Turgut Özal Bulvarı, Halkalı, İstasyon Mahallesi, Küçükçekmece, İstanbul, Marmara Bölgesi, 34303, Türkiye"
kucukcekmece,halkali,ataturk,471,26,41.0222548,28.772139,1.0,0.0,"Atatürk Parkı, Halkalı, İstasyon Mahallesi, Küçükçekmece, İstanbul, Marmara Bölgesi, 34303, Türkiye"
kucukcekmece,halkali,halkali merkez,472,47,41.0326817,28.77521,1.0,0.0,"Halkalı Yunus Emre Kültür Merkez Ve Cem Vakfı, 2. Sakarya Sokağı, Halkalı, İstasyon Mahallesi, Küçükçekmece, İstanbul, Marmara Bölgesi, 34303, Türkiye"
kucukcekmece,halkali,mehmet akif,473,11,41.0225125,28.7825243,1.0,0.0,"Mehmet Akif Ersoy Bulvarı, Halkalı, İstasyon Mahallesi, Küçükçekmece, İstanbul, Marmara Bölgesi, 34303, Türkiye"
kucukcekmece,merkez,cumhuriyet,474,21,41.045571,28.795606,1.0,0.0,"Cumhuriyet Caddesi, Selçuklu Caddesi, Alarko blokları, Atakent Mahallesi, Küçükçekmece, İstanbul, Marmara Bölgesi, 34307, Türkiye"
kucukcekmece,merkez,fatih,475,14,41.0284714,28.8032611,1.0,0.0,"Fatih Metro İstasyonu (M1B), Halkalı Merkez Mahallesi, Küçükçekmece, İstanbul, Marmara Bölgesi, Türkiye"
kucukcekmece,merkez,i̇stasyon,476,19,41.0315706,28.7780619,1.0,0.0,"İstasyon Mahallesi Parkı, Halkalı Merkez Mahallesi, Küçükçekmece, İstanbul, Marmara Bölgesi, Türkiye"
kucukcekmece,merkez,kanarya,477,11,41.0356342,28.7925691,2.0,0.0,"Halkalı Merkez Mahallesi, Küçükçekmece, İstanbul, Marmara Bölgesi, Türkiye"
kucukcekmece,sefakoy,besyol,478,1,41.0042585,28.7979845,2.0,0.0,"Sefaköy, Kartaltepe Mahallesi, Küçükçekmece, İstanbul, Marmara Bölgesi, 34295, Türkiye"
kucukcekmece,sefakoy,fevzi cakmak,479,36,41.0042585,28.7979845,2.0,0.0,"Sefaköy, Kartaltepe Mahallesi, Küçükçekmece, İstanbul, Marmara Bölgesi, 34295, Türkiye"
kucukcekmece,sefakoy,gultepe,480,24,41.0042585,28.7979845,2.0,0.0,"Sefaköy, Kartaltepe Mahallesi, Küçükçekmece, İstanbul, Marmara Bölgesi, 34295, Türkiye"
kucukcekmece,sefakoy,i̇nonu,481,41,41.0042585,28.7979845,2.0,0.0,"Sefaköy, Kartaltepe Mahallesi, Küçükçekmece, İstanbul, Marmara Bölgesi, 34295, Türkiye"
kucukcekmece,sefakoy,kartaltepe,482,16,41.000391,28.797929,1.0,0.0,"Kartaltepe, Süvari Caddesi, Sefaköy, Kartaltepe Mahallesi, Küçükçekmece, İstanbul, Marmara Bölgesi, 34295, Türkiye"
kucukcekmece,sefakoy,kemalpasa,483,6,41.0042585,28.7979845,2.0,0.0,"Sefaköy, Kartaltepe Mahallesi, Küçükçekmece, İstanbul, Marmara Bölgesi, 34295, Türkiye"
kucukcekmece,sefakoy,sogutlu cesme,484,10,41.0042585,28.7979845,2.0,0.0,"Sefaköy, Kartaltepe Mahallesi, Küçükçekmece, İstanbul, Marmara Bölgesi, 34295, Türkiye"
kucukcekmece,sefakoy,sultan murat,485,14,41.0042585,28.7979845,2.0,0.0,"Sefaköy, Kartaltepe Mahallesi, Küçükçekmece, İstanbul, Marmara Bölgesi, 34295, Türkiye"
kucukcekmece,sefakoy,tevfik bey,486,13,41.0042585,28.7979845,2.0,0.0,"Sefaköy, Kartaltepe Mahallesi, Küçükçekmece, İstanbul, Marmara Bölgesi, 34295, Türkiye"
kucukcekmece,sefakoy,yesilova,487,10,41.0042585,28.7979845,2.0,0.0,"Sefaköy, Kartaltepe Mahallesi, Küçükçekmece, İstanbul, Marmara Bölgesi, 34295, Türkiye"
kucukcekmece,yarimburgaz,yarimburgaz,488,4,41.04397,28.752999,1.0,0.0,"Yarımburgaz, Kurşun Sokağı, Yarımburgaz Mahallesi, Küçükçekmece, İstanbul, Marmara Bölgesi, 34303, Türkiye"
maltepe,aydinevler,aydinevler,489,33,40.9536116,29.1218477,1.0,0.0,"Aydınevler, Siteler Yolu Sokağı, Aydınevler Mahallesi, Maltepe, İstanbul, Marmara Bölgesi, 34854, Türkiye"
maltepe,aydinevler,basibuyuk,490,24,40.950994,29.1332902,1.0,0.0,"Başıbüyük Çobanlarderesi Camii, İdealtepe Yolu, Başıbüyük Mahallesi, Maltepe, İstanbul, Marmara Bölgesi, 34854, Türkiye"
maltepe,aydinevler,findikli,491,94,40.9490261,29.1281559,2.0,0.0,"Aydınevler Mahallesi, Maltepe, İstanbul, Marmara Bölgesi, Türkiye"
maltepe,cevizli,merkez,492,68,40.9183178,29.1670091,1.0,0.0,"Fortes Mühendislik Genel Merkez, Tugay Yolu Caddesi, Cevizli Mahallesi, Maltepe, İstanbul, Marmara Bölgesi, 34846, Türkiye"
maltepe,esenkent,merkez,493,6,40.9252913,29.1625701,1.0,0.0,"Esenkent Merkez Camii, Malazgirt Caddesi, Esenkent Mahallesi, Maltepe, İstanbul, Marmara Bölgesi, 34848, Türkiye"
maltepe,ferhatpasa,buyukbakkalkoy,494,24,40.9723349,29.1893533,2.0,0.0,"Ferhatpaşa Yolu Caddesi, Büyükbakkalköy Mahallesi, Maltepe, İstanbul, Marmara Bölgesi, 34858, Türkiye"
maltepe,feyzullah,merkez,495,20,40.9246786,29.1304707,1.0,0.0,"Maltepe Merkez Cumhuriyet Camii, Süreyyaplajı, Feyzullah Mahallesi, Maltepe, İstanbul, Marmara Bölgesi, Türkiye"
maltepe,gulsuyu,gulensu,496,3,40.9315012,29.1646086,1.0,0.0,"Gülensu Yolu, Kazım Karabekir Caddesi, Gülsuyu Mahallesi, Maltepe, İstanbul, Marmara Bölgesi, 34848, Türkiye"
maltepe,gulsuyu,gulsuyu,497,5,40.9312014,29.1537736,1.0,0.0,"Gülsuyu Mezarlığı, Gülsuyu Mahallesi, Maltepe, İstanbul, Marmara Bölgesi, Türkiye"
maltepe,i̇dealtepe,altaycesme,498,30,40.9378351,29.1142301,2.0,0.0,"İdealtepe, Hatboyu Yolu Caddesi, İdealtepe Mahallesi, Maltepe, İstanbul, Marmara Bölgesi, 34841, Türkiye"
maltepe,i̇dealtepe,cinar,499,22,40.9454259,29.1115393,1.0,0.0,"Çınar, Bağdat Caddesi, Çınar Mahallesi, Maltepe, İstanbul, Marmara Bölgesi, 34841, Türkiye"
maltepe,i̇dealtepe,i̇dealtepe,500,33,40.9378351,29.1142301,1.0,0.0,"İdealtepe, Hatboyu Yolu Caddesi, İdealtepe Mahallesi, Maltepe, İstanbul, Marmara Bölgesi, 34841, Türkiye"
maltepe,kucukyali,altintepe,501,38,40.9484414,29.1001047,1.0,0.0,"Altıntepe, Turgut Özal Bulvarı, Küçükyalı, Küçükyalı Merkez Mahallesi, Maltepe, İstanbul, Marmara Bölgesi, 34840, Türkiye"
maltepe,kucukyali,kucukyali,502,28,40.946258,29.1071674,1.0,0.0,"Küçükyalı, Cumhuriyet Caddesi, Küçükyalı, Küçükyalı Merkez Mahallesi, Maltepe, İstanbul, Marmara Bölgesi, 34840, Türkiye"
maltepe,yali,baglarbasi,503,28,40.9201889,29.1277394,2.0,0.0,"Yalı Mahallesi, Maltepe, İstanbul, Marmara Bölgesi, Türkiye"
maltepe,yali,yali,504,23,40.9150327,29.1439107,1.0,0.0,"Dragos Yalı Konakları Sitesi, Yalı Mahallesi, Maltepe, İstanbul, Marmara Bölgesi, Türkiye"
maltepe,zumrutevler,girne,505,19,40.9454168,29.1381934,1.0,0.0,"Girne Caddesi, Zümrütevler Mahallesi, Girne Mahallesi, Maltepe, İstanbul, Marmara Bölgesi, 34852, Türkiye"
maltepe,zumrutevler,zumrutevler,506,87,40.9423801,29.1508532,1.0,0.0,"Zümrütevler Mahalle Muhtarlığı, Nil Caddesi, Zümrütevler Mahallesi, Maltepe, İstanbul, Marmara Bölgesi, 34852, Türkiye"
pendik,bahcelievler,bahcelievler,507,9,40.8823632,29.2387587,1.0,0.0,"Bahçelievler Parkı, Bahçelievler Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34893, Türkiye"
pendik,bahcelievler,sapan baglari,508,7,40.8839106,29.2353786,2.0,0.0,"Bahçelievler Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye"
pendik,bahcelievler,yeni,509,9,40.8844687,29.2361689,1.0,0.0,"Yeni Sokak, Bahçelievler Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34893, Türkiye"
pendik,bahcelievler,yesilbaglar,510,5,40.8905863,29.2295295,1.0,0.0,"Yeşilbağlar Novipazar Spor Kompleksi, 91, Şehit Fethi Caddesi, Yeni Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34893, Türkiye"
pendik,camcesme,camcesme,511,28,40.872057,29.2709794,1.0,0.0,"Çamçeşme, Düzey Sokağı, Çamçeşme Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34899, Türkiye"
pendik,camcesme,esenler,512,27,40.872231,29.2705129,2.0,0.0,"Çamçeşme Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye"
pendik,camcesme,fevzi cakmak,513,35,40.872231,29.2705129,2.0,0.0,"Çamçeşme Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye"
pendik,camcesme,kavakpinar,514,46,40.8693374,29.2809034,1.0,0.0,"Kavakpınar, Kurtköy-Pendik Bağlantısı, Atabey, Kavakpınar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34899, Türkiye"
pendik,carsi,bati,515,17,40.9153788,29.2982399,2.0,0.0,"Üstün Çarşı, Kurtköy Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye"
pendik,carsi,dogu,516,18,40.9153788,29.2982399,2.0,0.0,"Üstün Çarşı, Kurtköy Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye"
pendik,carsi,kaynarca,517,37,40.9153788,29.2982399,2.0,0.0,"Üstün Çarşı, Kurtköy Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye"
pendik,dolayoba,cinardere,518,34,40.8981608,29.238255,1.0,0.0,"Çınardere Yeni Camii, Ayazma Küme Sokak, Dolayoba, Çınardere Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34896, Türkiye"
pendik,dolayoba,dumlupinar,519,22,40.8933739,29.2440197,2.0,0.0,"Dolayoba, Çınardere Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34896, Türkiye"
pendik,dolayoba,orta,520,1,40.8933739,29.2440197,2.0,0.0,"Dolayoba, Çınardere Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34896, Türkiye"
pendik,dolayoba,velibaba,521,35,40.8933739,29.2440197,2.0,0.0,"Dolayoba, Çınardere Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34896, Türkiye"
pendik,esenyali,ahmet yesevi,522,26,40.8624956,29.2950466,2.0,0.0,"Esenyalı Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye"
pendik,esenyali,esenyali,523,15,40.8587489,29.2938594,1.0,0.0,"Esenyalı Çocuk Parkı, Esenyalı Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34903, Türkiye"
pendik,esenyali,fatih,524,13,40.8624956,29.2950466,2.0,0.0,"Esenyalı Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye"
pendik,esenyali,guzelyali,525,20,40.8624956,29.2950466,2.0,0.0,"Esenyalı Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye"
