price,area_m2,room_count,district,neighborhood,total_rooms
45000.0,110.0,3+1,uskudar,cengelkoy,4.0
43000.0,65.0,1+1,uskudar,bulgurlu,2.0
42500.0,125.0,3+1,uskudar,kucuksu,4.0
37500.0,115.0,3+1,bahcelievler,bahcelievler,4.0
45000.0,155.0,3+1,uskudar,yavuzturk,4.0
39000.0,110.0,2+1,uskudar,unalan,3.0
38000.0,95.0,2+1,uskudar,unalan,3.0
40000.0,85.0,2+1,uskudar,guzeltepe,3.0
38000.0,80.0,2+1,uskudar,ahmediye,3.0
45000.0,98.0,2+1,uskudar,kirazlitepe,3.0
40000.0,70.0,1+1,uskudar,kuzguncuk,2.0
42000.0,70.0,2+1,uskudar,icadiye,3.0
42000.0,85.0,2+1,uskudar,cumhuriyet,3.0
42500.0,110.0,3+1,uskudar,cengelkoy,4.0
40000.0,55.0,1+1,uskudar,unalan,2.0
41500.0,125.0,3+1,uskudar,kupluce,4.0
40000.0,80.0,1+1,uskudar,mehmet akif ersoy,2.0
39500.0,125.0,3+1,uskudar,ferah,4.0
42000.0,85.0,2+1,uskudar,ferah,3.0
45000.0,100.0,2+1,uskudar,ferah,3.0
45000.0,53.0,1+1,uskudar,mehmet akif ersoy,2.0
42000.0,70.0,2+1,uskudar,kuzguncuk,3.0
39000.0,68.0,2+1,uskudar,bulgurlu,3.0
44000.0,55.0,2+1,uskudar,guzeltepe,3.0
38500.0,125.0,3+1,uskudar,bulgurlu,4.0
40000.0,80.0,2+1,uskudar,cumhuriyet,3.0
41000.0,120.0,3+1,uskudar,cumhuriyet,4.0
45000.0,57.0,1+1,bahcelievler,bahcelievler,2.0
39000.0,75.0,2+1,uskudar,murat reis,3.0
45000.0,100.0,2+1,uskudar,guzeltepe,3.0
44500.0,135.0,3+1,uskudar,ferah,4.0
40000.0,68.0,2+1,uskudar,murat reis,3.0
38000.0,60.0,1+1,uskudar,mehmet akif ersoy,2.0
45000.0,135.0,3+1,uskudar,guzeltepe,4.0
39500.0,85.0,2+1,bahcelievler,bahcelievler,3.0
45000.0,90.0,2+1,uskudar,altunizade,3.0
45000.0,110.0,3+1,uskudar,murat reis,4.0
40000.0,80.0,2+1,uskudar,bulgurlu,3.0
40000.0,130.0,3+1,uskudar,yavuzturk,4.0
42000.0,125.0,3+1,kadikoy,acibadem,4.0
42000.0,75.0,2+1,uskudar,ferah,3.0
38000.0,65.0,1+1,uskudar,valide-i atik,2.0
39000.0,90.0,2+1,uskudar,murat reis,3.0
38000.0,90.0,1+1,bahcelievler,bahcelievler,2.0
40000.0,90.0,2+1,uskudar,selami ali,3.0
42000.0,150.0,3+1,uskudar,mehmet akif ersoy,4.0
45000.0,120.0,3+1,uskudar,selimiye,4.0
45000.0,80.0,2+1,uskudar,cumhuriyet,3.0
38000.0,140.0,2+1,uskudar,bulgurlu,3.0
40000.0,145.0,3+1,uskudar,guzeltepe,4.0
44000.0,80.0,2+1,uskudar,mehmet akif ersoy,3.0
44500.0,145.0,3+1,uskudar,kucuksu,4.0
38000.0,90.0,2+1,uskudar,guzeltepe,3.0
39500.0,60.0,1+1,uskudar,unalan,2.0
45000.0,150.0,3+1,uskudar,bulgurlu,4.0
45000.0,130.0,3+1,uskudar,mehmet akif ersoy,4.0
38000.0,70.0,2+1,bahcelievler,bahcelievler,3.0
45000.0,100.0,3+1,uskudar,bulgurlu,4.0
40000.0,100.0,2+1,uskudar,altunizade,3.0
40000.0,80.0,2+1,uskudar,beylerbeyi,3.0
42500.0,90.0,2+1,uskudar,yavuzturk,3.0
39000.0,100.0,2+1,uskudar,burhaniye,3.0
42000.0,120.0,3+1,uskudar,icadiye,4.0
40000.0,100.0,3+1,uskudar,cumhuriyet,4.0
38500.0,115.0,3+1,uskudar,bulgurlu,4.0
40000.0,90.0,2+1,bahcelievler,bahcelievler,3.0
40000.0,65.0,1+1,uskudar,beylerbeyi,2.0
42000.0,110.0,3+1,uskudar,valide-i atik,4.0
38000.0,110.0,3+1,uskudar,unalan,4.0
45000.0,100.0,3+1,bahcelievler,bahcelievler,4.0
38000.0,160.0,3+1,uskudar,burhaniye,4.0
38000.0,100.0,2+1,uskudar,cumhuriyet,3.0
40000.0,140.0,3+1,uskudar,kucuksu,4.0
40000.0,175.0,3+1,uskudar,burhaniye,4.0
41500.0,110.0,2+1,uskudar,unalan,3.0
42000.0,120.0,3+1,uskudar,bulgurlu,4.0
45000.0,145.0,3+1,uskudar,yavuzturk,4.0
45000.0,135.0,3+1,bahcelievler,bahcelievler,4.0
45000.0,135.0,3+1,uskudar,ferah,4.0
43000.0,98.0,2+1,uskudar,kirazlitepe,3.0
38000.0,80.0,2+1,uskudar,bulgurlu,3.0
41000.0,60.0,1+1,uskudar,beylerbeyi,2.0
45000.0,115.0,3+1,uskudar,selami ali,4.0
45000.0,100.0,2.5+1,uskudar,valide-i atik,3.5
43000.0,100.0,2+1,uskudar,ferah,3.0
45000.0,125.0,3+1,uskudar,burhaniye,4.0
40000.0,80.0,2+1,kadikoy,acibadem,3.0
38000.0,130.0,3+1,uskudar,cumhuriyet,4.0
41000.0,150.0,3+1,uskudar,burhaniye,4.0
42000.0,80.0,2+1,uskudar,barbaros,3.0
40000.0,105.0,3+1,uskudar,unalan,4.0
38000.0,75.0,2+1,uskudar,kisikli,3.0
40000.0,125.0,3+1,uskudar,kupluce,4.0
43000.0,145.0,3+1,bahcelievler,bahcelievler,4.0
40000.0,110.0,3+1,bahcelievler,bahcelievler,4.0
41000.0,62.0,1+1,uskudar,unalan,2.0
40000.0,100.0,1+1,uskudar,kisikli,2.0
40000.0,90.0,2+1,uskudar,guzeltepe,3.0
38000.0,120.0,4+1,uskudar,ferah,5.0
43000.0,85.0,2+1,uskudar,cengelkoy,3.0
42000.0,125.0,3+1,bahcelievler,bahcelievler,4.0
42000.0,160.0,3+1,bahcelievler,bahcelievler,4.0
45000.0,110.0,3+1,bahcelievler,bahcelievler,4.0
41500.0,120.0,2+1,uskudar,kisikli,3.0
42000.0,105.0,2.5+1,uskudar,kisikli,3.5
42999.0,100.0,2+1,uskudar,cumhuriyet,3.0
40000.0,120.0,4+1,uskudar,unalan,5.0
45000.0,145.0,3+1,uskudar,guzeltepe,4.0
37500.0,150.0,3+1,uskudar,cengelkoy,4.0
45000.0,145.0,3+1,uskudar,mehmet akif ersoy,4.0
42000.0,140.0,3+1,uskudar,burhaniye,4.0
40000.0,90.0,3+1,uskudar,altunizade,4.0
40000.0,73.0,1+1,uskudar,ferah,2.0
43500.0,95.0,2+1,uskudar,altunizade,3.0
38000.0,90.0,2+1,uskudar,bulgurlu,3.0
38000.0,80.0,2+1,uskudar,beylerbeyi,3.0
40000.0,65.0,1+1,uskudar,altunizade,2.0
40000.0,55.0,1+1,uskudar,murat reis,2.0
42500.0,55.0,1+1,uskudar,valide-i atik,2.0
38000.0,140.0,3+1,uskudar,kucuksu,4.0
45000.0,90.0,2+1,uskudar,mehmet akif ersoy,3.0
41000.0,110.0,3+1,uskudar,cengelkoy,4.0
40000.0,70.0,2+1,uskudar,murat reis,3.0
45000.0,95.0,2+1,uskudar,kirazlitepe,3.0
43000.0,130.0,3+1,uskudar,kisikli,4.0
38000.0,105.0,3+1,uskudar,bulgurlu,4.0
42500.0,70.0,1+1,uskudar,valide-i atik,2.0
45000.0,110.0,3+1,uskudar,ferah,4.0
45000.0,65.0,1+1,uskudar,ferah,2.0
44000.0,125.0,3+1,bahcelievler,bahcelievler,4.0
45000.0,70.0,2+1,uskudar,burhaniye,3.0
39500.0,125.0,3+1,uskudar,kupluce,4.0
42000.0,130.0,3+1,uskudar,cengelkoy,4.0
44500.0,66.0,1+1,uskudar,unalan,2.0
42500.0,120.0,3+1,uskudar,bulgurlu,4.0
45000.0,100.0,3+1,uskudar,valide-i atik,4.0
40000.0,75.0,2+1,uskudar,murat reis,3.0
37500.0,90.0,2+1,uskudar,bulgurlu,3.0
41000.0,115.0,3+1,uskudar,cengelkoy,4.0
45000.0,140.0,3+1,uskudar,cumhuriyet,4.0
43000.0,140.0,3+1,uskudar,selimiye,4.0
45000.0,155.0,4+1,uskudar,kupluce,5.0
43000.0,140.0,3+1,uskudar,ferah,4.0
45000.0,80.0,2+1,uskudar,mehmet akif ersoy,3.0
42500.0,95.0,2+1,uskudar,valide-i atik,3.0
45000.0,98.0,2+1,uskudar,selimiye,3.0
40000.0,115.0,3+1,uskudar,ahmediye,4.0
45000.0,80.0,2.5+1,uskudar,selimiye,3.5
45000.0,150.0,4+1,uskudar,cumhuriyet,5.0
45000.0,85.0,2+1,bahcelievler,bahcelievler,3.0
38000.0,170.0,3+1,uskudar,kucuksu,4.0
45000.0,155.0,3+1,uskudar,kucuksu,4.0
45000.0,117.0,3+1,uskudar,kisikli,4.0
43500.0,95.0,2+1,uskudar,kucuksu,3.0
38000.0,75.0,2+1,uskudar,cengelkoy,3.0
40000.0,110.0,2+1,uskudar,bulgurlu,3.0
38000.0,110.0,2+1,bahcelievler,bahcelievler,3.0
38000.0,60.0,1+1,uskudar,icadiye,2.0
37500.0,90.0,1+1,kadikoy,acibadem,2.0
45000.0,75.0,2+1,uskudar,mehmet akif ersoy,3.0
52000.0,130.0,3+1,uskudar,barbaros,4.0
47000.0,120.0,3+1,uskudar,barbaros,4.0
50000.0,89.0,2+1,uskudar,kirazlitepe,3.0
55000.0,103.0,2+1,uskudar,ferah,3.0
54000.0,150.0,3+1,uskudar,bulgurlu,4.0
48000.0,95.0,2+1,uskudar,kirazlitepe,3.0
46000.0,69.0,2+1,uskudar,ferah,3.0
46000.0,125.0,3+1,uskudar,barbaros,4.0
52000.0,85.0,1.5+1,kadikoy,acibadem,2.5
50000.0,87.0,2+1,uskudar,mehmet akif ersoy,3.0
50000.0,140.0,3+1,kadikoy,acibadem,4.0
50000.0,100.0,2+1,uskudar,mehmet akif ersoy,3.0
52000.0,125.0,3+1,uskudar,unalan,4.0
50000.0,90.0,2+1,bahcelievler,bahcelievler,3.0
47500.0,85.0,2+1,uskudar,kirazlitepe,3.0
55000.0,100.0,3+1,uskudar,kucuksu,4.0
55000.0,85.0,2+1,uskudar,icadiye,3.0
50000.0,145.0,3+1,bahcelievler,bahcelievler,4.0
55000.0,120.0,3+1,uskudar,barbaros,4.0
48000.0,135.0,4+1,uskudar,cengelkoy,5.0
46000.0,100.0,3+1,uskudar,cumhuriyet,4.0
55000.0,70.0,2+1,uskudar,bulgurlu,3.0
46000.0,140.0,3+1,uskudar,bulgurlu,4.0
47000.0,150.0,3+1,uskudar,bulgurlu,4.0
53000.0,87.0,2+1,uskudar,mehmet akif ersoy,3.0
55000.0,150.0,3+1,uskudar,mehmet akif ersoy,4.0
55000.0,77.0,2+1,bahcelievler,bahcelievler,3.0
51500.0,70.0,2+1,uskudar,selami ali,3.0
50000.0,120.0,3+1,uskudar,barbaros,4.0
55000.0,90.0,2+1,uskudar,beylerbeyi,3.0
47000.0,65.0,2+1,uskudar,yavuzturk,3.0
49000.0,105.0,2+1,uskudar,ferah,3.0
50000.0,54.0,1+1,kadikoy,acibadem,2.0
47000.0,130.0,3+1,uskudar,cumhuriyet,4.0
50000.0,106.0,3+1,uskudar,murat reis,4.0
50000.0,115.0,3+1,uskudar,ferah,4.0
46000.0,200.0,3+1,uskudar,ferah,4.0
55000.0,85.0,2+1,uskudar,beylerbeyi,3.0
47500.0,155.0,3+1,uskudar,bulgurlu,4.0
55000.0,89.0,2+1,uskudar,mehmet akif ersoy,3.0
55000.0,90.0,2+1,bahcelievler,bahcelievler,3.0
50000.0,150.0,3+1,uskudar,kisikli,4.0
55000.0,150.0,3+1,uskudar,bulgurlu,4.0
47000.0,125.0,3+1,uskudar,cumhuriyet,4.0
52000.0,117.0,3+1,uskudar,burhaniye,4.0
47000.0,85.0,2+1,uskudar,bulgurlu,3.0
52000.0,85.0,1.5+1,uskudar,bulgurlu,2.5
50000.0,130.0,3+1,uskudar,ferah,4.0
49000.0,120.0,3+1,kadikoy,acibadem,4.0
46000.0,140.0,3+1,uskudar,kupluce,4.0
50000.0,220.0,3+1,uskudar,bulgurlu,4.0
50000.0,106.0,2+1,uskudar,kirazlitepe,3.0
47000.0,105.0,3+1,kadikoy,acibadem,4.0
52500.0,115.0,3+1,kadikoy,acibadem,4.0
50000.0,85.0,2+1,bahcelievler,bahcelievler,3.0
50000.0,125.0,3+1,kadikoy,acibadem,4.0
55000.0,80.0,2+1,uskudar,cengelkoy,3.0
50000.0,100.0,3+1,uskudar,kucuksu,4.0
54000.0,115.0,2.5+1,uskudar,kirazlitepe,3.5
53000.0,110.0,3+1,uskudar,kisikli,4.0
46000.0,95.0,2+1,uskudar,mehmet akif ersoy,3.0
46000.0,100.0,3+1,uskudar,bulgurlu,4.0
52000.0,125.0,3+1,uskudar,ferah,4.0
50000.0,80.0,2+1,uskudar,kirazlitepe,3.0
50000.0,140.0,3+1,uskudar,murat reis,4.0
55000.0,105.0,2+1,uskudar,mehmet akif ersoy,3.0
55000.0,90.0,2+1,uskudar,burhaniye,3.0
55000.0,65.0,1+1,uskudar,selimiye,2.0
48000.0,65.0,1+1,uskudar,bulgurlu,2.0
51000.0,91.0,2+1,uskudar,mehmet akif ersoy,3.0
50000.0,145.0,3+1,uskudar,guzeltepe,4.0
50000.0,92.0,2+1,uskudar,mehmet akif ersoy,3.0
48000.0,115.0,3+1,uskudar,bulgurlu,4.0
53500.0,62.0,2+1,uskudar,cengelkoy,3.0
51000.0,105.0,2+1,uskudar,mehmet akif ersoy,3.0
55000.0,97.0,2+1,bahcelievler,bahcelievler,3.0
50000.0,91.0,2+1,uskudar,mehmet akif ersoy,3.0
55000.0,92.0,2+1,uskudar,mehmet akif ersoy,3.0
51000.0,90.0,2+1,uskudar,mehmet akif ersoy,3.0
52000.0,100.0,2+1,uskudar,kirazlitepe,3.0
48000.0,90.0,2+1,kadikoy,acibadem,3.0
46000.0,87.0,2+1,uskudar,mehmet akif ersoy,3.0
54900.0,90.0,2+1,uskudar,mehmet akif ersoy,3.0
50000.0,125.0,3+1,uskudar,murat reis,4.0
46500.0,120.0,3+1,uskudar,bulgurlu,4.0
47500.0,160.0,3+1,uskudar,mehmet akif ersoy,4.0
50000.0,150.0,3+1,uskudar,unalan,4.0
55000.0,78.0,2+1,bahcelievler,bahcelievler,3.0
48000.0,120.0,3+1,uskudar,ferah,4.0
55000.0,95.0,2+1,bahcelievler,bahcelievler,3.0
50000.0,95.0,2+1,uskudar,mehmet akif ersoy,3.0
50000.0,101.0,2+1,uskudar,kucuksu,3.0
48000.0,95.0,3+1,uskudar,kucuksu,4.0
50000.0,165.0,4+2,uskudar,cumhuriyet,6.0
52000.0,150.0,4+1,bahcelievler,bahcelievler,5.0
46500.0,109.0,2+1,uskudar,icadiye,3.0
47500.0,120.0,3+1,uskudar,bulgurlu,4.0
55000.0,155.0,3+1,uskudar,kupluce,4.0
50000.0,110.0,3+1,uskudar,ferah,4.0
46000.0,100.0,2+1,uskudar,mehmet akif ersoy,3.0
54000.0,175.0,3+1,uskudar,kupluce,4.0
47000.0,90.0,2+1,uskudar,mehmet akif ersoy,3.0
55000.0,55.0,1+1,uskudar,barbaros,2.0
47500.0,130.0,3+1,uskudar,cengelkoy,4.0
55000.0,135.0,3+1,uskudar,cumhuriyet,4.0
55000.0,115.0,2+1,bahcelievler,bahcelievler,3.0
47000.0,100.0,3+1,uskudar,kucuksu,4.0
52000.0,89.0,2+1,uskudar,mehmet akif ersoy,3.0
54000.0,75.0,2+1,uskudar,icadiye,3.0
52500.0,95.0,2+1,bahcelievler,bahcelievler,3.0
47000.0,90.0,2+1,uskudar,selami ali,3.0
50000.0,140.0,3+1,uskudar,burhaniye,4.0
55000.0,126.0,3+1,kadikoy,acibadem,4.0
48000.0,95.0,2+1,uskudar,mehmet akif ersoy,3.0
46000.0,145.0,3+1,uskudar,yavuzturk,4.0
52000.0,95.0,2+1,uskudar,mehmet akif ersoy,3.0
55000.0,77.0,2+1,uskudar,cengelkoy,3.0
55000.0,130.0,3+1,uskudar,ferah,4.0
53000.0,105.0,2+1,uskudar,kirazlitepe,3.0
49000.0,95.0,2+1,uskudar,mehmet akif ersoy,3.0
55000.0,120.0,2+1,uskudar,unalan,3.0
50000.0,120.0,3+1,kadikoy,acibadem,4.0
55000.0,130.0,2+1,uskudar,mehmet akif ersoy,3.0
50000.0,140.0,3+1,uskudar,guzeltepe,4.0
50000.0,104.0,3+1,uskudar,kucuksu,4.0
52000.0,78.0,2+1,uskudar,selami ali,3.0
48500.0,100.0,3+1,uskudar,bulgurlu,4.0
53000.0,65.0,1+1,uskudar,kupluce,2.0
53000.0,98.0,2+1,uskudar,mehmet akif ersoy,3.0
52000.0,98.0,2+1,uskudar,mehmet akif ersoy,3.0
50000.0,100.0,2+1,bahcelievler,bahcelievler,3.0
46000.0,70.0,2+1,uskudar,selami ali,3.0
51000.0,130.0,3+1,uskudar,kirazlitepe,4.0
50000.0,105.0,3+1,uskudar,kucuksu,4.0
47000.0,110.0,3+1,uskudar,ferah,4.0
45500.0,85.0,2+1,uskudar,cengelkoy,3.0
48000.0,130.0,3+1,uskudar,mehmet akif ersoy,4.0
47000.0,95.0,2+1,uskudar,mehmet akif ersoy,3.0
51000.0,122.0,2+1,uskudar,bulgurlu,3.0
48000.0,180.0,3+2,bahcelievler,bahcelievler,5.0
47000.0,100.0,2+1,uskudar,selimiye,3.0
50000.0,103.0,2+1,uskudar,ferah,3.0
53000.0,160.0,3+1,uskudar,unalan,4.0
46000.0,125.0,3+1,uskudar,cumhuriyet,4.0
47500.0,85.0,2+1,uskudar,mehmet akif ersoy,3.0
52000.0,115.0,3+1,bahcelievler,bahcelievler,4.0
52500.0,110.0,3+1,uskudar,kisikli,4.0
55000.0,102.0,2+1,uskudar,guzeltepe,3.0
52500.0,150.0,2+1,uskudar,valide-i atik,3.0
48000.0,75.0,2+1,uskudar,mehmet akif ersoy,3.0
55000.0,130.0,3+1,kadikoy,acibadem,4.0
53000.0,120.0,3+1,uskudar,cumhuriyet,4.0
51000.0,92.0,2+1,uskudar,mehmet akif ersoy,3.0
54500.0,95.0,2+1,uskudar,mehmet akif ersoy,3.0
51000.0,130.0,3+1,uskudar,unalan,4.0
55000.0,134.0,2+1,uskudar,mehmet akif ersoy,3.0
55000.0,110.0,3+1,uskudar,selami ali,4.0
46000.0,95.0,2+1,uskudar,unalan,3.0
51000.0,160.0,4+1,uskudar,unalan,5.0
52000.0,120.0,3+1,uskudar,cumhuriyet,4.0
55000.0,170.0,4+1,uskudar,selami ali,5.0
52000.0,90.0,2+1,uskudar,mehmet akif ersoy,3.0
49000.0,75.0,2+1,uskudar,murat reis,3.0
48000.0,90.0,2+1,uskudar,mehmet akif ersoy,3.0
50000.0,110.0,3+1,uskudar,icadiye,4.0
52000.0,119.0,3+1,uskudar,ferah,4.0
55000.0,150.0,2+1,uskudar,selami ali,3.0
48000.0,120.0,3+1,uskudar,bulgurlu,4.0
47500.0,105.0,2+1,uskudar,kisikli,3.0
52000.0,80.0,2+1,uskudar,kirazlitepe,3.0
50000.0,95.0,2+1,bahcelievler,bahcelievler,3.0
50000.0,74.0,2+1,uskudar,mehmet akif ersoy,3.0
50000.0,110.0,3+1,uskudar,valide-i atik,4.0
55000.0,100.0,2+1,bahcelievler,bahcelievler,3.0
49000.0,60.0,2+1,kadikoy,acibadem,3.0
49000.0,120.0,3+1,bahcelievler,bahcelievler,4.0
53000.0,130.0,3+1,uskudar,unalan,4.0
49000.0,130.0,3+1,uskudar,ferah,4.0
54000.0,105.0,2+1,uskudar,mehmet akif ersoy,3.0
52000.0,120.0,3+1,uskudar,bulgurlu,4.0
52000.0,100.0,2+1,uskudar,mehmet akif ersoy,3.0
49000.0,100.0,2+1,uskudar,mehmet akif ersoy,3.0
55000.0,110.0,2+1,bahcelievler,bahcelievler,3.0
65000.0,130.0,3+1,uskudar,unalan,4.0
60000.0,70.0,1+1,kadikoy,acibadem,2.0
61000.0,145.0,3+1,uskudar,kucuksu,4.0
58500.0,159.0,3+1,uskudar,kucuksu,4.0
56500.0,135.0,3+1,uskudar,cumhuriyet,4.0
65000.0,105.0,2+1,uskudar,beylerbeyi,3.0
70000.0,143.0,1+1,bahcelievler,bahcelievler,2.0
65000.0,135.0,3+1,uskudar,barbaros,4.0
60000.0,115.0,3+1,bahcelievler,bahcelievler,4.0
65000.0,150.0,4+1,uskudar,icadiye,5.0
67500.0,80.0,2+1,uskudar,selami ali,3.0
62000.0,115.0,3+1,uskudar,mehmet akif ersoy,4.0
75000.0,95.0,2+1,uskudar,altunizade,3.0
56000.0,130.0,3+1,uskudar,ferah,4.0
70000.0,105.0,2+1,uskudar,guzeltepe,3.0
65000.0,70.0,2+1,uskudar,guzeltepe,3.0
64000.0,150.0,3+1,uskudar,barbaros,4.0
73000.0,80.0,2+1,kadikoy,acibadem,3.0
60000.0,125.0,3+1,bahcelievler,bahcelievler,4.0
60000.0,89.0,2+1,uskudar,kirazlitepe,3.0
70000.0,185.0,4+1,uskudar,guzeltepe,5.0
75000.0,160.0,3+1,uskudar,unalan,4.0
70000.0,85.0,2+1,uskudar,cengelkoy,3.0
60000.0,105.0,3+1,uskudar,guzeltepe,4.0
75000.0,135.0,3+1,bahcelievler,bahcelievler,4.0
70000.0,110.0,2+1,bahcelievler,bahcelievler,3.0
61000.0,70.0,2+1,uskudar,bulgurlu,3.0
59000.0,60.0,1+1,kadikoy,acibadem,2.0
60000.0,110.0,3+1,uskudar,cumhuriyet,4.0
72000.0,90.0,2+1,uskudar,cengelkoy,3.0
56000.0,70.0,2+1,uskudar,cengelkoy,3.0
66000.0,165.0,4+1,bahcelievler,bahcelievler,5.0
64000.0,95.0,2+1,uskudar,ferah,3.0
65000.0,90.0,2+1,uskudar,cengelkoy,3.0
57500.0,100.0,2+1,bahcelievler,bahcelievler,3.0
57000.0,110.0,3+1,uskudar,guzeltepe,4.0
58500.0,150.0,3+1,uskudar,kuleli,4.0
57000.0,77.0,2+1,uskudar,cengelkoy,3.0
62000.0,130.0,4+1,uskudar,bulgurlu,5.0
68000.0,120.0,2+1,uskudar,unalan,3.0
57000.0,92.0,2+1,bahcelievler,bahcelievler,3.0
75000.0,116.0,2+1,uskudar,guzeltepe,3.0
74000.0,79.0,2+1,kadikoy,acibadem,3.0
60000.0,140.0,3+1,uskudar,ferah,4.0
72500.0,110.0,3+1,bahcelievler,bahcelievler,4.0
75000.0,110.0,3+1,uskudar,icadiye,4.0
72000.0,120.0,3+1,uskudar,kucuksu,4.0
68000.0,89.0,1+1,kadikoy,acibadem,2.0
57000.0,90.0,2+1,uskudar,burhaniye,3.0
75000.0,145.0,3+1,bahcelievler,bahcelievler,4.0
65000.0,135.0,3+1,uskudar,mehmet akif ersoy,4.0
63000.0,134.0,3+1,uskudar,mehmet akif ersoy,4.0
60000.0,115.0,2+1,uskudar,barbaros,3.0
56500.0,150.0,3+1,uskudar,burhaniye,4.0
65000.0,150.0,3+1,kadikoy,acibadem,4.0
73000.0,128.0,3+1,uskudar,kucuksu,4.0
70000.0,110.0,3+1,uskudar,guzeltepe,4.0
62000.0,98.0,2+1,uskudar,beylerbeyi,3.0
75000.0,150.0,3+1,uskudar,cengelkoy,4.0
62500.0,115.0,2+1,bahcelievler,bahcelievler,3.0
57000.0,95.0,3+1,uskudar,cengelkoy,4.0
64000.0,116.0,3+1,kadikoy,acibadem,4.0
58000.0,100.0,2+1,uskudar,mehmet akif ersoy,3.0
58000.0,110.0,2+1,uskudar,kisikli,3.0
58000.0,134.0,3+1,uskudar,mehmet akif ersoy,4.0
65000.0,130.0,2+1,kadikoy,acibadem,3.0
60000.0,150.0,3+1,uskudar,selami ali,4.0
75000.0,128.0,3+1,uskudar,mehmet akif ersoy,4.0
72500.0,116.0,2+1,uskudar,kucuksu,3.0
70000.0,125.0,3+1,bahcelievler,bahcelievler,4.0
75000.0,140.0,2+1,bahcelievler,bahcelievler,3.0
75000.0,115.0,3+1,uskudar,guzeltepe,4.0
70000.0,130.0,3+1,uskudar,burhaniye,4.0
58000.0,100.0,2+1,uskudar,unalan,3.0
60000.0,110.0,1.5+1,uskudar,beylerbeyi,2.5
62000.0,71.0,2+1,uskudar,cengelkoy,3.0
65000.0,140.0,2+1,uskudar,kirazlitepe,3.0
57000.0,68.0,2+1,uskudar,cengelkoy,3.0
65000.0,150.0,3+1,uskudar,selimiye,4.0
56000.0,115.0,2+1,uskudar,mehmet akif ersoy,3.0
63000.0,85.0,2+1,bahcelievler,bahcelievler,3.0
56000.0,100.0,2+1,bahcelievler,bahcelievler,3.0
65000.0,140.0,3+1,bahcelievler,bahcelievler,4.0
68000.0,90.0,2+1,uskudar,barbaros,3.0
56000.0,150.0,4+1,uskudar,ferah,5.0
75000.0,129.0,3+1,uskudar,kucuksu,4.0
70000.0,100.0,2+1,bahcelievler,bahcelievler,3.0
65000.0,110.0,3+1,uskudar,cengelkoy,4.0
65000.0,130.0,3+1,uskudar,altunizade,4.0
70000.0,130.0,3+1,uskudar,cengelkoy,4.0
56000.0,95.0,2+1,bahcelievler,bahcelievler,3.0
72000.0,128.0,3+1,uskudar,mehmet akif ersoy,4.0
70000.0,120.0,3+1,uskudar,selimiye,4.0
66000.0,110.0,3+1,uskudar,cengelkoy,4.0
75000.0,104.0,3+1,uskudar,cengelkoy,4.0
60000.0,125.0,3+1,uskudar,cumhuriyet,4.0
60000.0,170.0,3+1,uskudar,kisikli,4.0
65000.0,130.0,3+1,uskudar,mehmet akif ersoy,4.0
60000.0,145.0,3+1,uskudar,cengelkoy,4.0
72000.0,90.0,2+1,uskudar,kucuksu,3.0
56000.0,90.0,2+1,uskudar,mehmet akif ersoy,3.0
62500.0,113.0,3+1,uskudar,unalan,4.0
67000.0,130.0,3+1,uskudar,altunizade,4.0
65000.0,128.0,3+1,bahcelievler,bahcelievler,4.0
63000.0,140.0,4+1,uskudar,bulgurlu,5.0
70000.0,180.0,3+2,uskudar,cengelkoy,5.0
67000.0,140.0,4+2,uskudar,cumhuriyet,6.0
59000.0,116.0,2+1,uskudar,cengelkoy,3.0
69000.0,130.0,3+1,uskudar,altunizade,4.0
67500.0,110.0,2+1,uskudar,kuzguncuk,3.0
65000.0,110.0,2+1,uskudar,burhaniye,3.0
63000.0,130.0,3+1,uskudar,murat reis,4.0
58000.0,115.0,2+1,uskudar,mehmet akif ersoy,3.0
60000.0,95.0,2+1,uskudar,icadiye,3.0
56000.0,100.0,3+1,uskudar,kucuksu,4.0
62000.0,130.0,3+1,uskudar,guzeltepe,4.0
63000.0,110.0,3+1,uskudar,altunizade,4.0
75000.0,140.0,2+1,uskudar,mehmet akif ersoy,3.0
72000.0,140.0,3+1,uskudar,selami ali,4.0
67000.0,85.0,2+1,kadikoy,acibadem,3.0
70000.0,100.0,2+1,uskudar,kucuksu,3.0
57000.0,100.0,2+1,uskudar,mehmet akif ersoy,3.0
65000.0,130.0,3+1,bahcelievler,bahcelievler,4.0
60000.0,90.0,2+1,uskudar,cengelkoy,3.0
73000.0,180.0,3+1,uskudar,guzeltepe,4.0
60000.0,155.0,3+1,uskudar,bulgurlu,4.0
65000.0,160.0,3+1,uskudar,burhaniye,4.0
59000.0,120.0,3+1,uskudar,burhaniye,4.0
65000.0,170.0,4+1,kadikoy,acibadem,5.0
70000.0,95.0,2+1,bahcelievler,bahcelievler,3.0
62000.0,144.0,2+1,uskudar,mehmet akif ersoy,3.0
65000.0,140.0,3+1,uskudar,ferah,4.0
60000.0,130.0,3+1,uskudar,bulgurlu,4.0
60000.0,130.0,3+1,kadikoy,acibadem,4.0
59999.0,170.0,3+1,uskudar,kisikli,4.0
56000.0,100.0,2+1,uskudar,kupluce,3.0
66000.0,132.0,3+1,uskudar,kirazlitepe,4.0
65000.0,128.0,3+1,uskudar,kirazlitepe,4.0
